jd,theta_na,theta_sa,r
2348107.736209,186.067381,205.971658,0.994608
2348112.736209,191.055945,210.960413,0.993221
2348117.736209,196.056064,215.960723,0.991887
2348122.736209,201.068600,220.973451,0.990644
2348127.736209,206.094902,225.999943,0.989494
2348132.736209,211.134531,231.039763,0.988411
2348137.736209,216.185457,236.090880,0.987385
2348142.736209,221.245035,241.150649,0.986435
2348147.736209,226.311698,246.217504,0.985594
2348152.736209,231.385983,251.291980,0.984895
2348157.736209,236.468376,256.374564,0.984331
2348162.736209,241.558050,261.464429,0.983874
2348167.736209,246.652303,266.558873,0.983511
2348172.736209,251.748081,271.654842,0.983255
2348177.736209,256.843839,276.750791,0.983138
2348182.736209,261.939696,281.846839,0.983183
2348187.736209,267.036074,286.943408,0.983374
2348192.736209,272.131814,292.039339,0.983678
2348197.736209,277.223999,297.131715,0.984078
2348202.736209,282.309765,302.217673,0.984581
2348207.736209,287.387775,307.295874,0.985215
2348212.736209,292.458296,312.366586,0.985994
2348217.736209,297.522144,317.430625,0.986894
2348222.736209,302.578063,322.486735,0.987877
2348227.736209,307.623554,327.532417,0.988921
2348232.736209,312.656332,332.565387,0.990030
2348237.736209,317.675393,337.584639,0.991230
2348242.736209,322.681962,342.591399,0.992528
2348247.736209,327.677116,347.586744,0.993891
2348252.736209,332.659971,352.569789,0.995282
2348257.736209,337.628831,357.538841,0.996675
2348262.736209,342.581885,2.492086,0.998076
2348267.736209,347.518956,7.429348,0.999511
2348272.736209,352.442280,12.352863,1.000977
2348277.736209,357.353061,17.263836,1.002444
2348282.736209,2.251148,22.162114,1.003872
2348287.736209,7.135513,27.046670,1.005238
2348292.736209,12.004630,31.915977,1.006553
2348297.736209,16.859627,36.771166,1.007843
2348302.736209,21.703118,41.614848,1.009102
2348307.736209,26.536569,46.448490,1.010302
2348312.736209,31.360582,51.272694,1.011405
2348317.736209,36.174194,56.086497,1.012391
2348322.736209,40.976486,60.888980,1.013283
2348327.736209,45.769590,65.682276,1.014103
2348332.736209,50.556037,70.468914,1.014848
2348337.736209,55.337746,75.250814,1.015493
2348342.736209,60.115640,80.028898,1.016002
2348347.736209,64.888407,84.801857,1.016364
2348352.736209,69.656123,89.569764,1.016609
2348357.736209,74.421111,94.334943,1.016762
2348362.736209,79.185830,99.099853,1.016820
2348367.736209,83.952626,103.866840,1.016762
2348372.736209,88.721988,108.636393,1.016556
2348377.736209,93.492548,113.407144,1.016203
2348382.736209,98.265020,118.179808,1.015737
2348387.736209,103.041426,122.956404,1.015185
2348392.736209,107.824319,127.739489,1.014550
2348397.736209,112.616045,132.531406,1.013809
2348402.736209,117.416185,137.331737,1.012936
2348407.736209,122.223694,142.139437,1.011945
2348412.736209,127.039156,146.955090,1.010874
2348417.736209,131.864249,151.780374,1.009750
2348422.736209,136.701609,156.617926,1.008578
2348427.736209,141.552858,161.469366,1.007338
2348432.736209,146.416890,166.333589,1.006010
2348437.736209,151.292673,171.209562,1.004615
2348442.736209,156.180222,176.097302,1.003193
2348447.736209,161.080962,180.998234,1.001774
2348452.736209,165.997242,185.914705,1.000363
2348457.736209,170.929533,190.847187,0.998937
2348462.736209,175.876365,195.794210,0.997485
2348467.736209,180.836094,200.754131,0.996031
2348472.736209,185.808161,205.726388,0.994614
2348477.736209,190.793728,210.712147,0.993266
2348482.736209,195.794307,215.712917,0.991988
2348487.736209,200.809491,220.728292,0.990754
2348492.736209,205.837226,225.756218,0.989557
2348497.736209,210.875110,230.794293,0.988421
2348502.736209,215.922176,235.841550,0.987383
2348507.736209,220.979164,240.898730,0.986472
2348512.736209,226.046677,245.966433,0.985681
2348517.736209,231.123821,251.043769,0.984981
2348522.736209,236.207738,256.127877,0.984365
2348527.736209,241.295641,261.215970,0.983853
2348532.736209,246.386373,266.306893,0.983478
2348537.736209,251.480173,271.400884,0.983263
2348542.736209,256.577383,276.498286,0.983191
2348547.736209,261.676642,281.597736,0.983228
2348552.736209,266.774708,286.695993,0.983365
2348557.736209,271.868921,291.790397,0.983615
2348562.736209,276.958130,296.879797,0.984007
2348567.736209,282.042518,301.964377,0.984555
2348572.736209,287.122748,307.044798,0.985231
2348577.736209,292.197101,312.119342,0.985999
2348582.736209,297.262716,317.185148,0.986845
2348587.736209,302.317404,322.240027,0.987777
2348592.736209,307.360211,327.283025,0.988821
2348597.736209,312.392132,332.315137,0.989982
2348602.736209,317.414057,337.337253,0.991224
2348607.736209,322.424467,342.347854,0.992509
2348612.736209,327.421358,347.344937,0.993821
2348617.736209,332.403019,352.326788,0.995165
2348622.736209,337.369134,357.293095,0.996568
2348627.736209,342.321842,2.245994,0.998025
2348632.736209,347.262038,7.186381,0.999499
2348637.736209,352.188956,12.113490,1.000952
2348642.736209,357.101380,17.026105,1.002367
2348647.736209,1.997904,21.922820,1.003754
2348652.736209,6.879449,26.804556,1.005139
2348657.736209,11.748713,31.674011,1.006512
2348662.736209,16.606752,36.532242,1.007837
2348667.736209,21.453664,41.379344,1.009081
2348672.736209,26.288509,46.214381,1.010227
2348677.736209,31.110348,51.036410,1.011295
2348682.736209,35.921324,55.847578,1.012309
2348687.736209,40.724061,60.650506,1.013258
2348692.736209,45.520054,65.446690,1.014112
2348697.736209,50.309891,70.236718,1.014837
2348702.736209,55.092421,75.019439,1.015427
2348707.736209,59.867607,79.794817,1.015908
2348712.736209,64.638043,84.565444,1.016304
2348717.736209,69.406225,89.333817,1.016607
2348722.736209,74.174093,94.101876,1.016790
2348727.736209,78.942066,98.870040,1.016824
2348732.736209,83.708842,103.637007,1.016711
2348737.736209,88.475204,108.403561,1.016485
2348742.736209,93.243540,113.172087,1.016172
2348747.736209,98.016403,117.945142,1.015764
2348752.736209,102.795827,122.724756,1.015239
2348757.736209,107.581513,127.510633,1.014572
2348762.736209,112.372407,132.301719,1.013777
2348767.736209,117.169379,137.098881,1.012894
2348772.736209,121.974530,141.904223,1.011946
2348777.736209,126.790439,146.720324,1.010932
2348782.736209,131.618639,151.548715,1.009829
2348787.736209,136.458117,156.388385,1.008621
2348792.736209,141.307945,161.238403,1.007329
2348797.736209,146.168549,166.099199,1.005996
2348802.736209,151.041815,170.972656,1.004646
2348807.736209,155.930026,175.861057,1.003281
2348812.736209,160.833737,180.764960,1.001876
2348817.736209,165.751525,185.682939,1.000422
2348822.736209,170.681946,190.613551,0.998947
2348827.736209,175.624990,195.556786,0.997494
2348832.736209,180.582205,200.514192,0.996086
2348837.736209,185.555134,205.487312,0.994724
2348842.736209,190.543418,210.475787,0.993382
2348847.736209,195.545095,215.477656,0.992054
2348852.736209,200.557959,220.490710,0.990773
2348857.736209,205.581673,225.514616,0.989576
2348862.736209,210.617231,230.550365,0.988487
2348867.736209,215.665286,235.598611,0.987498
2348872.736209,220.724925,240.658441,0.986583
2348877.736209,225.793282,245.726989,0.985738
2348882.736209,230.867781,250.801679,0.984990
2348887.736209,235.947797,255.881886,0.984374
2348892.736209,241.033697,260.967977,0.983908
2348897.736209,246.125716,266.060188,0.983577
2348902.736209,251.222437,271.157100,0.983348
2348907.736209,256.320355,276.255208,0.983216
2348912.736209,261.417045,281.352090,0.983205
2348917.736209,266.511670,286.446906,0.983341
2348922.736209,271.604354,291.539781,0.983637
2348927.736209,276.695556,296.631174,0.984066
2348932.736209,281.783287,301.719096,0.984592
2348937.736209,286.864289,306.800290,0.985207
2348942.736209,291.936560,311.872752,0.985927
2348947.736209,296.999267,316.935650,0.986776
2348952.736209,302.053130,321.989704,0.987756
2348957.736209,307.098868,327.035633,0.988833
2348962.736209,312.134399,332.071355,0.989967
2348967.736209,317.157366,337.094513,0.991150
2348972.736209,322.166202,342.103540,0.992391
2348977.736209,327.160524,347.098053,0.993713
2348982.736209,332.142215,352.079935,0.995111
2348987.736209,337.111926,357.049838,0.996544
2348992.736209,342.068241,2.006344,0.997976
2348997.736209,347.009710,6.948004,0.999394
2349002.736209,351.935092,11.873577,1.000811
2349007.736209,356.845083,16.783759,1.002248
2349012.736209,1.742341,21.681208,1.003695
2349017.736209,6.627541,26.566600,1.005110
2349022.736209,11.500216,31.439465,1.006460
2349027.736209,16.359390,36.298830,1.007734
2349032.736209,21.204215,41.143846,1.008951
2349037.736209,26.036712,45.976534,1.010132
2349042.736209,30.859552,50.799565,1.011262
2349047.736209,35.673815,55.614019,1.012305
2349052.736209,40.479671,60.420067,1.013232
2349057.736209,45.276135,65.216722,1.014036
2349062.736209,50.063131,70.003909,1.014743
2349067.736209,54.843397,74.784366,1.015376
2349072.736209,59.619435,79.560596,1.015920
2349077.736209,64.392801,84.334152,1.016342
2349082.736209,69.163710,89.105252,1.016619
2349087.736209,73.931056,93.872790,1.016752
2349092.736209,78.695654,98.637579,1.016775
2349097.736209,83.460162,103.402278,1.016710
2349102.736209,88.227142,108.169449,1.016545
2349107.736209,92.998272,112.940770,1.016251
2349112.736209,97.773295,117.715984,1.015810
2349117.736209,102.551272,122.494153,1.015234
2349122.736209,107.333307,127.276378,1.014564
2349127.736209,112.121810,132.065072,1.013820
2349132.736209,116.919370,136.862824,1.012992
2349137.736209,121.727277,141.670922,1.012057
2349142.736209,126.544670,146.488506,1.011002
2349147.736209,131.370785,151.314812,1.009849
2349152.736209,136.206380,156.150599,1.008642
2349157.736209,141.053753,160.998163,1.007401
2349162.736209,145.915145,165.859745,1.006118
2349167.736209,150.791053,170.735844,1.004774
2349172.736209,155.680206,175.625189,1.003359
2349177.736209,160.581426,180.526600,1.001906
2349182.736209,165.495116,185.440481,1.000456
2349187.736209,170.423281,190.368837,0.999030
2349192.736209,175.367412,195.313159,0.997622
2349197.736209,180.327172,200.273110,0.996211
2349202.736209,185.300807,205.246936,0.994792
2349207.736209,190.286322,210.232642,0.993402
2349212.736209,195.283953,215.230464,0.992080
2349217.736209,200.295034,220.241736,0.990845
2349222.736209,205.320174,225.267068,0.989688
2349227.736209,210.358470,230.305555,0.988585
2349232.736209,215.407214,235.354490,0.987535
2349237.736209,220.463989,240.411456,0.986573
2349242.736209,225.528765,245.476423,0.985733
2349247.736209,230.602074,250.549924,0.985030
2349252.736209,235.683999,255.632040,0.984450
2349257.736209,240.773142,260.721374,0.983961
2349262.736209,245.865870,265.814293,0.983565
2349267.736209,250.959961,270.908575,0.983292
2349272.736209,256.054999,276.003804,0.983168
2349277.736209,261.151068,281.100064,0.983202
2349282.736209,266.248358,286.197545,0.983370
2349287.736209,271.344784,291.294162,0.983637
2349292.736209,276.436705,296.386275,0.984002
2349297.736209,281.522340,301.472101,0.984487
2349302.736209,286.601054,306.551005,0.985113
2349307.736209,291.673289,311.623431,0.985883
2349312.736209,296.739544,316.689878,0.986760
2349317.736209,301.797320,321.747844,0.987709
2349322.736209,306.843873,326.794589,0.988725
2349327.736209,311.877812,331.828719,0.989824
2349332.736209,316.898766,336.849864,0.991025
2349337.736209,321.908250,341.859539,0.992321
2349342.736209,326.906721,346.858201,0.993670
2349347.736209,331.892131,351.843803,0.995037
2349352.736209,336.862771,356.814634,0.996415
2349357.736209,341.817568,1.769621,0.997819
2349362.736209,346.757057,6.709301,0.999266
2349367.736209,351.683701,11.636137,1.000744
2349372.736209,356.597846,16.550473,1.002207
2349377.736209,1.498444,21.451262,1.003624
2349382.736209,6.384407,26.337416,1.004989
2349387.736209,11.255058,31.208258,1.006320
2349392.736209,16.112228,36.065619,1.007636
2349397.736209,20.958551,40.912134,1.008917
2349402.736209,25.794710,45.748483,1.010122
2349407.736209,30.620418,50.574383,1.011225
2349412.736209,35.434777,55.388933,1.012222
2349417.736209,40.237793,60.192140,1.013139
2349422.736209,45.032210,64.986748,1.013993
2349427.736209,49.820483,69.775212,1.014766
2349432.736209,54.603818,74.558738,1.015420
2349437.736209,59.382122,79.337233,1.015933
2349442.736209,64.154522,84.109825,1.016312
2349447.736209,68.921891,88.877385,1.016586
2349452.736209,73.687049,93.642733,1.016775
2349457.736209,78.452534,98.408410,1.016859
2349462.736209,83.219694,103.175761,1.016808
2349467.736209,87.988187,107.944445,1.016607
2349472.736209,92.757304,112.713753,1.016268
2349477.736209,97.528359,117.485000,1.015830
2349482.736209,102.303943,122.260774,1.015311
2349487.736209,107.086703,127.043726,1.014694
2349492.736209,111.877610,131.834824,1.013955
2349497.736209,116.675927,136.633332,1.013083
2349502.736209,121.481142,141.438738,1.012101
2349507.736209,126.294307,146.252094,1.011053
2349512.736209,131.118012,151.075990,1.009954
2349517.736209,135.954527,155.912696,1.008791
2349522.736209,140.804153,160.762513,1.007545
2349527.736209,145.665834,165.624386,1.006209
2349532.736209,150.538745,170.497487,1.004817
2349537.736209,155.423577,175.382511,1.003412
2349542.736209,160.322794,180.281918,1.002008
2349547.736209,165.237813,185.197129,1.000595
2349552.736209,170.168251,190.127758,0.999155
2349557.736209,175.112636,195.072334,0.997687
2349562.736209,180.069282,200.029171,0.996228
2349567.736209,185.038846,204.998926,0.994822
2349572.736209,190.023093,209.983364,0.993478
2349577.736209,195.022505,214.982968,0.992189
2349582.736209,200.036187,219.996840,0.990932
2349587.736209,205.061736,225.022581,0.989710
2349592.736209,210.096893,230.057929,0.988564
2349597.736209,215.142198,235.103425,0.987529
2349602.736209,220.198411,240.159830,0.986614
2349607.736209,225.265420,245.227030,0.985804
2349612.736209,230.341864,250.303665,0.985074
2349617.736209,235.424187,255.386178,0.984429
2349622.736209,240.510312,260.472495,0.983904
2349627.736209,245.600316,265.562690,0.983527
2349632.736209,250.694282,270.656847,0.983302
2349637.736209,255.792086,275.754842,0.983206
2349642.736209,260.891661,280.854608,0.983209
2349647.736209,265.989101,285.952239,0.983314
2349652.736209,271.082825,291.046154,0.983551
2349657.736209,276.172479,296.135999,0.983938
2349662.736209,281.258265,301.221976,0.984475
2349667.736209,286.340375,306.304277,0.985128
2349672.736209,291.416076,311.380170,0.985862
2349677.736209,296.482255,316.446540,0.986679
2349682.736209,301.537697,321.502173,0.987603
2349687.736209,306.582127,326.546794,0.988645
2349692.736209,311.616645,331.581503,0.989799
2349697.736209,316.641501,336.606551,0.991023
2349702.736209,321.654116,341.619356,0.992280
2349707.736209,326.652504,346.617935,0.993573
2349712.736209,331.635743,351.601366,0.994919
2349717.736209,336.604309,356.570123,0.996330
2349722.736209,341.560312,1.526317,0.997792
2349727.736209,346.503832,6.470027,0.999257
2349732.736209,351.433256,11.399643,1.000694
2349737.736209,356.347330,16.313908,1.002106
2349742.736209,1.245564,21.212333,1.003509
2349747.736209,6.129619,26.096580,1.004915
2349752.736209,11.001972,30.969124,1.006306
2349757.736209,15.862925,35.830268,1.007635
2349762.736209,20.711750,40.679283,1.008876
2349767.736209,25.547520,45.515245,1.010034
2349772.736209,30.370436,50.338352,1.011130
2349777.736209,35.183132,55.151239,1.012177
2349782.736209,39.987961,59.956259,1.013153
2349787.736209,44.785797,64.754287,1.014016
2349792.736209,49.576191,69.544872,1.014748
2349797.736209,54.358446,74.327317,1.015358
2349802.736209,59.133575,79.102637,1.015872
2349807.736209,63.904440,83.873693,1.016307
2349812.736209,68.673493,88.642938,1.016636
2349817.736209,73.441805,93.411441,1.016828
2349822.736209,78.208820,98.178647,1.016870
2349827.736209,82.974127,102.944145,1.016776
2349832.736209,87.739234,107.709443,1.016582
2349837.736209,92.506803,112.477203,1.016302
2349842.736209,97.279524,117.250116,1.015913
2349847.736209,102.058049,122.028832,1.015390
2349852.736209,106.841664,126.812638,1.014726
2349857.736209,111.630186,131.601351,1.013945
2349862.736209,116.424946,136.396302,1.013086
2349867.736209,121.228668,141.200215,1.012163
2349872.736209,126.043712,146.015450,1.011156
2349877.736209,130.870090,150.842019,1.010046
2349882.736209,135.706952,155.679073,1.008832
2349887.736209,140.553890,160.526202,1.007545
2349892.736209,145.411825,165.384328,1.006228
2349897.736209,150.283577,170.256271,1.004893
2349902.736209,155.170536,175.143421,1.003522
2349907.736209,160.072178,180.045254,1.002100
2349912.736209,164.987341,184.960608,1.000631
2349917.736209,169.914782,189.888240,0.999152
2349922.736209,174.855413,194.829063,0.997707
2349927.736209,179.811469,199.785309,0.996303
2349932.736209,184.783284,204.757316,0.994924
2349937.736209,189.769945,209.744168,0.993557
2349942.736209,194.769449,214.743862,0.992206
2349947.736209,199.779791,219.754396,0.990915
2349952.736209,204.801971,224.776767,0.989720
2349957.736209,209.837059,229.812046,0.988625
2349962.736209,214.884736,234.859915,0.987614
2349967.736209,219.943664,239.919034,0.986668
2349972.736209,225.010589,244.986149,0.985795
2349977.736209,230.083554,250.059306,0.985036
2349982.736209,235.163149,255.139092,0.984419
2349987.736209,240.249516,260.225650,0.983944
2349992.736209,245.342219,265.318544,0.983588
2349997.736209,250.439232,270.415748,0.983327
2350002.736209,255.536606,275.513313,0.983169
2350007.736209,260.632914,280.609812,0.983148
2350012.736209,265.728136,285.705225,0.983284
2350017.736209,270.822294,290.799574,0.983571
2350022.736209,275.915192,295.892663,0.983977
2350027.736209,281.004015,300.981677,0.984474
2350032.736209,286.085362,306.063216,0.985066
2350037.736209,291.158167,311.136211,0.985783
2350042.736209,296.222306,316.200542,0.986635
2350047.736209,301.278480,321.256907,0.987610
2350052.736209,306.326630,326.305248,0.988668
2350057.736209,311.363811,331.342620,0.989778
2350062.736209,316.387766,336.366767,0.990945
2350067.736209,321.397682,341.376874,0.992190
2350072.736209,326.394061,346.373444,0.993521
2350077.736209,331.378549,351.358123,0.994920
2350082.736209,336.350971,356.330735,0.996341
2350087.736209,341.309225,1.289181,0.997755
2350092.736209,346.251847,6.231994,0.999168
2350097.736209,351.178523,11.158862,1.000598
2350102.736209,356.090806,16.071335,1.002051
2350107.736209,0.990865,20.971586,1.003507
2350112.736209,5.878660,25.859571,1.004917
2350117.736209,10.753067,30.734170,1.006258
2350122.736209,15.613030,35.594323,1.007538
2350127.736209,20.459005,40.440490,1.008777
2350132.736209,25.293464,45.275140,1.009982
2350137.736209,30.118583,50.100450,1.011130
2350142.736209,34.934906,54.916965,1.012175
2350147.736209,39.741641,59.723890,1.013101
2350152.736209,44.538150,64.520591,1.013921
2350157.736209,49.325690,69.308321,1.014658
2350162.736209,54.107041,74.089864,1.015323
2350167.736209,58.884495,78.867509,1.015888
2350172.736209,63.658899,83.642104,1.016316
2350177.736209,68.429391,88.412787,1.016598
2350182.736209,73.195842,93.179429,1.016753
2350187.736209,77.959964,97.943743,1.016809
2350192.736209,82.724411,102.708381,1.016778
2350197.736209,87.491826,107.475987,1.016632
2350202.736209,92.262614,112.246965,1.016342
2350207.736209,97.035944,117.020487,1.015908
2350212.736209,101.812028,121.796762,1.015353
2350217.736209,106.592445,126.577370,1.014713
2350222.736209,111.379938,131.365054,1.013997
2350227.736209,116.176970,136.162278,1.013181
2350232.736209,120.983253,140.968751,1.012243
2350237.736209,125.798071,145.783761,1.011190
2350242.736209,130.621485,150.607365,1.010050
2350247.736209,135.454644,155.440716,1.008865
2350252.736209,140.300580,160.286843,1.007642
2350257.736209,145.160728,165.147182,1.006359
2350262.736209,150.034360,170.021005,1.005001
2350267.736209,154.920621,174.907457,1.003578
2350272.736209,159.818798,179.805825,1.002127
2350277.736209,164.729983,184.717201,1.000690
2350282.736209,169.656826,189.644235,0.999270
2350287.736209,174.599567,194.587167,0.997848
2350292.736209,179.557227,199.545019,0.996413
2350297.736209,184.528231,204.516214,0.994977
2350302.736209,189.510982,209.499156,0.993581
2350307.736209,194.506797,214.495163,0.992264
2350312.736209,199.517101,219.505657,0.991025
2350317.736209,204.541403,224.530150,0.989845
2350322.736209,209.578353,229.567291,0.988712
2350327.736209,214.625155,234.614284,0.987639
2350332.736209,219.680030,239.669351,0.986667
2350337.736209,224.744032,244.733544,0.985828
2350342.736209,229.817424,249.807127,0.985115
2350347.736209,234.899505,254.889399,0.984508
2350352.736209,239.988253,259.978338,0.983988
2350357.736209,245.079945,265.070221,0.983567
2350362.736209,250.173270,270.163738,0.983285
2350367.736209,255.268562,275.259220,0.983161
2350372.736209,260.365745,280.356594,0.983183
2350377.736209,265.464209,285.455250,0.983325
2350382.736209,270.561127,290.552359,0.983562
2350387.736209,275.652986,295.644409,0.983904
2350392.736209,280.738843,300.730457,0.984385
2350397.736209,285.818735,305.810540,0.985013
2350402.736209,290.893041,310.885037,0.985773
2350407.736209,295.961257,315.953445,0.986627
2350412.736209,301.020254,321.012633,0.987549
2350417.736209,306.067548,326.060117,0.988548
2350422.736209,311.102377,331.095138,0.989649
2350427.736209,316.125307,336.118259,0.990855
2350432.736209,321.137487,341.130630,0.992146
2350437.736209,326.138389,346.131723,0.993477
2350442.736209,331.125551,351.119076,0.994822
2350447.736209,336.097294,356.091011,0.996191
2350452.736209,341.053391,1.047299,0.997605
2350457.736209,345.995356,5.989455,0.999063
2350462.736209,350.924895,10.919185,1.000541
2350467.736209,355.841630,15.836111,1.001993
2350472.736209,0.744114,20.738785,1.003395
2350477.736209,5.631079,25.625942,1.004762
2350482.736209,10.503227,30.498281,1.006111
2350487.736209,15.362874,35.358119,1.007443
2350492.736209,20.211893,40.207329,1.008732
2350497.736209,25.050503,45.046131,1.009932
2350502.736209,29.877641,49.873459,1.011028
2350507.736209,34.692606,54.688616,1.012037
2350512.736209,39.496962,59.493163,1.012979
2350517.736209,44.293340,64.289732,1.013858
2350522.736209,49.083791,69.080374,1.014645
2350527.736209,53.868985,73.865759,1.015299
2350532.736209,58.647742,78.644707,1.015815
2350537.736209,63.420144,83.417301,1.016214
2350542.736209,68.188160,88.185508,1.016521
2350547.736209,72.954365,92.951904,1.016740
2350552.736209,77.721248,97.718977,1.016842
2350557.736209,82.489080,102.487001,1.016796
2350562.736209,87.256803,107.254915,1.016604
2350567.736209,92.025031,112.023334,1.016292
2350572.736209,96.795578,116.794073,1.015889
2350577.736209,101.571134,121.569819,1.015402
2350582.736209,106.354207,126.353083,1.014802
2350587.736209,111.144262,131.143329,1.014066
2350592.736209,115.940617,135.939875,1.013205
2350597.736209,120.743808,140.743258,1.012249
2350602.736209,125.555234,145.554875,1.011233
2350607.736209,130.377973,150.377805,1.010162
2350612.736209,135.213568,155.213591,1.009008
2350617.736209,140.061052,160.061266,1.007758
2350622.736209,144.919827,164.920232,1.006428
2350627.736209,149.789731,169.790328,1.005053
2350632.736209,154.672045,174.672833,1.003671
2350637.736209,159.569705,179.570684,1.002283
2350642.736209,164.482934,184.484104,1.000865
2350647.736209,169.410649,189.412010,0.999410
2350652.736209,174.351678,194.353230,0.997936
2350657.736209,179.304963,199.306706,0.996482
2350662.736209,184.272039,204.273973,0.995086
2350667.736209,189.254678,209.256804,0.993744
2350672.736209,194.252287,214.254603,0.992434
2350677.736209,199.263478,219.265986,0.991151
2350682.736209,204.285969,224.288668,0.989911
2350687.736209,209.318302,229.321192,0.988759
2350692.736209,214.361899,234.364980,0.987723
2350697.736209,219.417193,239.420465,0.986795
2350702.736209,224.483297,244.486760,0.985954
2350707.736209,229.558152,249.561806,0.985190
2350712.736209,234.638461,254.642307,0.984518
2350717.736209,239.723063,259.727100,0.983980
2350722.736209,244.812616,264.816844,0.983596
2350727.736209,249.907023,269.911442,0.983352
2350732.736209,255.005296,275.009906,0.983220
2350737.736209,260.104586,280.109387,0.983187
2350742.736209,265.201490,285.206483,0.983264
2350747.736209,270.295185,290.300368,0.983489
2350752.736209,275.385825,295.391199,0.983871
2350757.736209,280.473582,300.479148,0.984388
2350762.736209,285.557413,305.563169,0.985009
2350767.736209,290.634123,310.640070,0.985711
2350772.736209,295.701103,315.707242,0.986507
2350777.736209,300.757626,320.763956,0.987427
2350782.736209,305.804288,325.810809,0.988470
2350787.736209,310.841799,330.848511,0.989611
2350792.736209,315.869136,335.876039,0.990811
2350797.736209,320.883630,340.890725,0.992045
2350802.736209,325.883443,345.890729,0.993329
2350807.736209,330.868327,350.875803,0.994683
2350812.736209,335.839805,355.847473,0.996103
2350817.736209,340.799030,0.806889,0.997560
2350822.736209,345.745245,5.753295,0.999011
2350827.736209,350.676766,10.685008,1.000435
2350832.736209,355.592129,15.600562,1.001849
2350837.736209,0.492169,20.500793,1.003270
2350842.736209,5.379112,25.387926,1.004693
2350847.736209,10.254370,30.263376,1.006087
2350852.736209,15.117849,35.127046,1.007410
2350857.736209,19.968310,39.977698,1.008646
2350862.736209,24.804894,44.814473,1.009816
2350867.736209,29.629465,49.639235,1.010938
2350872.736209,34.444486,54.454447,1.012007
2350877.736209,39.251673,59.261825,1.012993
2350882.736209,44.051522,64.061865,1.013856
2350887.736209,48.842616,68.853150,1.014591
2350892.736209,53.625129,73.635855,1.015222
2350897.736209,58.401328,78.412245,1.015768
2350902.736209,63.173659,83.184767,1.016230
2350907.736209,67.944349,87.955648,1.016575
2350912.736209,72.713639,92.725129,1.016770
2350917.736209,77.480198,97.491879,1.016822
2350922.736209,82.244991,102.256863,1.016757
2350927.736209,87.010091,107.022154,1.016599
2350932.736209,91.778079,111.790334,1.016350
2350937.736209,96.551409,116.563855,1.015979
2350942.736209,101.329421,121.342057,1.015461
2350947.736209,106.111363,126.124191,1.014811
2350952.736209,110.898235,130.911254,1.014060
2350957.736209,115.691704,135.704914,1.013237
2350962.736209,120.494764,140.508166,1.012343
2350967.736209,125.309097,145.322689,1.011348
2350972.736209,130.133499,150.147283,1.010239
2350977.736209,134.967563,154.981538,1.009036
2350982.736209,139.811656,159.825822,1.007774
2350987.736209,144.667294,164.681651,1.006485
2350992.736209,149.537516,169.552064,1.005168
2350997.736209,154.422620,174.437359,1.003797
2351002.736209,159.321380,179.336310,1.002366
2351007.736209,164.232969,184.248090,1.000898
2351012.736209,169.156916,189.172229,0.999433
2351017.736209,174.094934,194.110437,0.998002
2351022.736209,179.049074,199.064769,0.996602
2351027.736209,184.018690,204.034576,0.995207
2351032.736209,189.002348,209.018425,0.993817
2351037.736209,193.998233,214.014501,0.992455
2351042.736209,199.005370,219.021829,0.991162
2351047.736209,204.025424,224.042074,0.989969
2351052.736209,209.059027,229.075868,0.988862
2351057.736209,214.105178,234.122211,0.987820
2351062.736209,219.161758,239.178981,0.986841
2351067.736209,224.225983,244.243397,0.985945
2351072.736209,229.296948,249.314554,0.985173
2351077.736209,234.375582,254.393379,0.984548
2351082.736209,239.461818,259.479806,0.984049
2351087.736209,244.554379,264.572559,0.983654
2351092.736209,249.650365,269.668735,0.983354
2351097.736209,254.746689,274.765250,0.983167
2351102.736209,259.842676,279.861428,0.983132
2351107.736209,264.938566,284.957509,0.983257
2351112.736209,270.034427,290.053562,0.983517
2351117.736209,275.128685,295.148011,0.983884
2351122.736209,280.218122,300.237639,0.984344
2351127.736209,285.300163,305.319872,0.984912
2351132.736209,290.374144,310.394043,0.985620
2351137.736209,295.440618,315.460709,0.986467
2351142.736209,300.499972,320.520254,0.987420
2351147.736209,305.550591,325.571063,0.988449
2351152.736209,310.589713,330.610376,0.989532
2351157.736209,315.615441,335.636296,0.990686
2351162.736209,320.627433,340.648479,0.991936
2351167.736209,325.627218,345.648455,0.993272
2351172.736209,330.615390,350.636819,0.994662
2351177.736209,335.590734,355.612354,0.996066
2351182.736209,340.551406,0.573216,0.997467
2351187.736209,345.495841,5.517842,0.998882
2351192.736209,350.424830,10.447023,1.000331
2351197.736209,355.340575,15.362958,1.001801
2351202.736209,0.243906,20.266481,1.003259
2351207.736209,5.134393,25.157159,1.004665
2351212.736209,10.010701,30.033658,1.006005
2351217.736209,14.871796,34.894944,1.007301
2351222.736209,19.719730,39.743069,1.008570
2351227.736209,24.556830,44.580361,1.009800
2351232.736209,29.384355,49.408077,1.010958
2351237.736209,34.202597,54.226510,1.012005
2351242.736209,39.010043,59.034147,1.012938
2351247.736209,43.806817,63.831112,1.013783
2351252.736209,48.595485,68.619971,1.014555
2351257.736209,53.378330,73.403007,1.015246
2351262.736209,58.157226,78.182094,1.015825
2351267.736209,62.932402,82.957461,1.016257
2351272.736209,67.702328,87.727579,1.016549
2351277.736209,72.468198,92.493640,1.016732
