jd,theta_na,theta_sa,r
1842469.540000,66.478966,67.175447,1.017196
1842474.540000,71.239390,71.936061,1.017349
1842479.540000,76.001003,76.697862,1.017374
1842484.540000,80.764075,81.461122,1.017247
1842489.540000,85.527850,86.225086,1.016972
1842494.540000,90.292693,90.990118,1.016576
1842499.540000,95.060934,95.758548,1.016092
1842504.540000,99.835275,100.533078,1.015519
1842509.540000,104.617729,105.315721,1.014826
1842514.540000,109.408003,110.106183,1.013998
1842519.540000,114.205307,114.903676,1.013045
1842524.540000,119.010187,119.708745,1.012002
1842529.540000,123.824470,124.523216,1.010904
1842534.540000,128.651035,129.349971,1.009747
1842539.540000,133.491110,134.190234,1.008509
1842544.540000,138.343861,139.043174,1.007179
1842549.540000,143.208432,143.907934,1.005772
1842554.540000,148.084827,148.784518,1.004330
1842559.540000,152.974650,153.674530,1.002889
1842564.540000,157.880466,158.580534,1.001441
1842569.540000,162.802382,163.502638,0.999970
1842574.540000,167.739193,168.439639,0.998467
1842579.540000,172.689538,173.390172,0.996953
1842584.540000,177.652534,178.353358,0.995473
1842589.540000,182.629933,183.330945,0.994057
1842594.540000,187.623143,188.324344,0.992699
1842599.540000,192.631430,193.332819,0.991382
1842604.540000,197.653230,198.354808,0.990096
1842609.540000,202.686026,203.387793,0.988865
1842614.540000,207.728686,208.430642,0.987736
1842619.540000,212.782658,213.484802,0.986728
1842624.540000,217.848096,218.550430,0.985834
1842629.540000,222.923930,223.626452,0.985033
1842634.540000,228.007936,228.710647,0.984312
1842639.540000,233.096559,233.799459,0.983696
1842644.540000,238.189108,238.892196,0.983224
1842649.540000,243.286178,243.989455,0.982910
1842654.540000,248.387381,249.090847,0.982738
1842659.540000,253.491708,254.195363,0.982682
1842664.540000,258.595962,259.299806,0.982725
1842669.540000,263.696745,264.400777,0.982890
1842674.540000,268.793699,269.497920,0.983206
1842679.540000,273.886857,274.591267,0.983679
1842684.540000,278.976197,279.680796,0.984288
1842689.540000,284.060780,284.765567,0.984996
1842694.540000,289.136878,289.841854,0.985785
1842699.540000,294.202242,294.907406,0.986674
1842704.540000,299.256566,299.961920,0.987684
1842709.540000,304.300183,305.005726,0.988815
1842714.540000,309.333958,310.039689,0.990040
1842719.540000,314.356731,315.062651,0.991315
1842724.540000,319.365447,320.071556,0.992621
1842729.540000,324.358852,325.065150,0.993977
1842734.540000,329.336924,330.043410,0.995399
1842739.540000,334.300976,335.007651,0.996881
1842744.540000,339.252547,339.959411,0.998392
1842749.540000,344.190392,344.897445,0.999886
1842754.540000,349.112759,349.820000,1.001350
1842759.540000,354.018873,354.726303,1.002800
1842764.540000,358.909430,359.617049,1.004251
1842769.540000,3.786827,4.494635,1.005698
1842774.540000,8.652647,9.360644,1.007105
1842779.540000,13.506231,14.214416,1.008430
1842784.540000,18.346588,19.054962,1.009666
1842789.540000,23.173357,23.881920,1.010830
1842794.540000,27.988154,28.696906,1.011941
1842799.540000,32.793918,33.502858,1.012993
1842804.540000,37.592154,38.301283,1.013949
1842809.540000,42.382915,43.092233,1.014774
1842814.540000,47.165311,47.874817,1.015469
1842819.540000,51.939565,52.649261,1.016055
1842824.540000,56.708003,57.417887,1.016554
1842829.540000,61.473442,62.183515,1.016961
1842834.540000,66.237714,66.947976,1.017240
1842839.540000,71.000833,71.711283,1.017365
1842844.540000,75.761976,76.472615,1.017345
1842849.540000,80.521923,81.232751,1.017206
1842854.540000,85.283102,85.994119,1.016974
1842859.540000,90.048211,90.759416,1.016645
1842864.540000,94.819213,95.530607,1.016186
1842869.540000,99.595530,100.307113,1.015580
1842874.540000,104.376585,105.088356,1.014842
1842879.540000,109.163320,109.875280,1.014005
1842884.540000,113.957747,114.669897,1.013100
1842889.540000,118.762820,119.475158,1.012119
1842894.540000,123.579731,124.292258,1.011035
1842899.540000,128.407468,129.120184,1.009840
1842904.540000,133.245553,133.958458,1.008555
1842909.540000,138.094449,138.807542,1.007217
1842914.540000,142.955929,143.669211,1.005859
1842919.540000,147.832811,148.546282,1.004472
1842924.540000,152.725070,153.438730,1.003034
1842929.540000,157.631519,158.345367,1.001542
1842934.540000,162.551261,163.265298,1.000019
1842939.540000,167.483887,168.198113,0.998510
1842944.540000,172.431376,173.145790,0.997044
1842949.540000,177.395412,178.110015,0.995609
1842954.540000,182.375099,183.089891,0.994187
1842959.540000,187.368984,188.083965,0.992777
1842964.540000,192.375118,193.090288,0.991404
1842969.540000,197.392648,198.108007,0.990114
1842974.540000,202.423425,203.138972,0.988929
1842979.540000,207.467692,208.183427,0.987836
1842984.540000,212.524193,213.240118,0.986814
1842989.540000,217.590839,218.306953,0.985862
1842994.540000,222.664539,223.380841,0.985003
1842999.540000,227.744750,228.461241,0.984283
1843004.540000,232.832444,233.549124,0.983711
1843009.540000,237.927111,238.643980,0.983271
1843014.540000,243.027423,243.744481,0.982938
1843019.540000,248.130344,248.847590,0.982705
1843024.540000,253.232570,253.950005,0.982596
1843029.540000,258.333919,259.051543,0.982645
1843034.540000,263.434575,264.152387,0.982856
1843039.540000,268.534180,269.252181,0.983203
1843044.540000,273.631373,274.349563,0.983657
1843049.540000,278.722478,279.440857,0.984203
1843054.540000,283.805084,284.523652,0.984866
1843059.540000,288.879027,289.597783,0.985670
1843064.540000,293.944612,294.663557,0.986608
1843069.540000,299.002144,299.721278,0.987652
1843074.540000,304.050130,304.769452,0.988764
1843079.540000,309.085300,309.804812,0.989928
1843084.540000,314.106236,314.825936,0.991167
1843089.540000,319.113013,319.832901,0.992497
1843094.540000,324.106787,324.826865,0.993906
1843099.540000,329.088493,329.808759,0.995363
1843104.540000,334.056630,334.777085,0.996824
1843109.540000,339.009116,339.729759,0.998278
1843114.540000,343.945054,344.665887,0.999745
1843119.540000,348.865320,349.586342,1.001239
1843124.540000,353.772002,354.493212,1.002747
1843129.540000,358.666278,359.387677,1.004233
1843134.540000,3.547180,4.268768,1.005655
1843139.540000,8.413449,9.135225,1.007008
1843144.540000,13.264716,13.986681,1.008315
1843149.540000,18.102818,18.824972,1.009586
1843154.540000,22.930358,23.652701,1.010813
1843159.540000,27.748595,28.471126,1.011955
1843164.540000,32.557310,33.280031,1.012978
1843169.540000,37.355370,38.078279,1.013885
1843174.540000,42.143229,42.866327,1.014699
1843179.540000,46.923338,47.646625,1.015436
1843184.540000,51.698335,52.421810,1.016086
1843189.540000,56.469823,57.193487,1.016612
1843194.540000,61.237649,61.961502,1.016985
1843199.540000,66.000828,66.724870,1.017219
1843204.540000,70.760544,71.484775,1.017340
1843209.540000,75.519312,76.243731,1.017367
1843214.540000,80.279740,81.004348,1.017292
1843219.540000,85.043695,85.768492,1.017079
1843224.540000,89.810399,90.535384,1.016712
1843229.540000,94.579355,95.304529,1.016209
1843234.540000,99.351943,100.077306,1.015602
1843239.540000,104.130335,104.855887,1.014915
1843244.540000,108.917421,109.643162,1.014138
1843249.540000,113.714444,114.440374,1.013240
1843254.540000,118.520172,119.246290,1.012215
1843259.540000,123.334455,124.060762,1.011088
1843264.540000,128.158220,128.884715,1.009893
1843269.540000,132.993409,133.720094,1.008659
1843274.540000,137.842952,138.569825,1.007373
1843279.540000,142.706808,143.433871,1.006011
1843284.540000,147.583720,148.310971,1.004573
1843289.540000,152.473249,153.200688,1.003088
1843294.540000,157.375504,158.103133,1.001596
1843299.540000,162.292602,163.020419,1.000124
1843304.540000,167.226493,167.954499,0.998658
1843309.540000,172.176165,172.904360,0.997176
1843314.540000,177.140230,177.868614,0.995686
1843319.540000,182.117311,182.845883,0.994215
1843324.540000,187.106953,187.835714,0.992807
1843329.540000,192.111259,192.840209,0.991484
1843334.540000,197.130648,197.859787,0.990228
1843339.540000,202.163705,202.893032,0.989021
1843344.540000,207.208447,207.937963,0.987868
1843349.540000,212.262379,212.992084,0.986798
1843354.540000,217.325141,218.055035,0.985853
1843359.540000,222.398031,223.128114,0.985045
1843364.540000,227.480517,228.210789,0.984352
1843369.540000,232.570981,233.301441,0.983755
1843374.540000,237.666552,238.397201,0.983253
1843379.540000,242.764250,243.495087,0.982875
1843384.540000,247.864025,248.595051,0.982655
1843389.540000,252.966225,253.697440,0.982596
1843394.540000,258.070265,258.801669,0.982671
1843399.540000,263.174335,263.905928,0.982854
1843404.540000,268.274929,269.006710,0.983140
1843409.540000,273.369602,274.101572,0.983553
1843414.540000,278.458310,279.190469,0.984121
1843419.540000,283.541337,284.273685,0.984835
1843424.540000,288.618507,289.351043,0.985663
1843429.540000,293.687890,294.420615,0.986574
1843434.540000,298.746194,299.479108,0.987557
1843439.540000,303.791873,304.524976,0.988637
1843444.540000,308.825026,309.558317,0.989831
1843449.540000,313.846694,314.580174,0.991122
1843454.540000,318.857152,319.590821,0.992478
1843459.540000,323.854608,324.588465,0.993859
1843464.540000,328.836762,329.570809,0.995257
1843469.540000,333.802618,334.536854,0.996696
1843474.540000,338.753105,339.487529,0.998186
1843479.540000,343.690073,344.424686,0.999709
1843484.540000,348.614121,349.348923,1.001229
1843489.540000,353.524036,354.259027,1.002705
1843494.540000,358.418362,359.153541,1.004136
1843499.540000,3.296654,4.032022,1.005545
1843504.540000,8.160925,8.896482,1.006940
1843509.540000,13.013445,13.749191,1.008303
1843514.540000,17.855093,18.591027,1.009597
1843519.540000,22.685431,23.421554,1.010787
1843524.540000,27.503167,28.239479,1.011877
1843529.540000,32.308845,33.045346,1.012894
1843534.540000,37.105100,37.841789,1.013845
1843539.540000,41.894286,42.631164,1.014716
1843544.540000,46.677720,47.414787,1.015469
1843549.540000,51.455159,52.192414,1.016076
1843554.540000,56.225443,56.962887,1.016553
1843559.540000,60.990074,61.727707,1.016925
1843564.540000,65.751689,66.489511,1.017206
1843569.540000,70.512710,71.250721,1.017383
1843574.540000,75.274826,76.013026,1.017418
1843579.540000,80.037187,80.775575,1.017296
1843584.540000,84.799261,85.537838,1.017038
1843589.540000,89.562848,90.301614,1.016676
1843594.540000,94.330267,95.069222,1.016224
1843599.540000,99.104226,99.843369,1.015671
1843604.540000,103.886013,104.625345,1.014985
1843609.540000,108.674220,109.413742,1.014159
1843614.540000,113.468916,114.208626,1.013222
1843619.540000,118.271490,119.011389,1.012207
1843624.540000,123.084044,123.824132,1.011134
1843629.540000,127.909441,128.649717,1.009991
1843634.540000,132.747743,133.488208,1.008749
1843639.540000,137.597556,138.338210,1.007413
1843644.540000,142.458848,143.199691,1.006014
1843649.540000,147.332266,148.073297,1.004590
1843654.540000,152.220011,152.961231,1.003163
1843659.540000,157.124224,157.865633,1.001716
1843664.540000,162.043857,162.785454,1.000227
1843669.540000,166.977546,167.719332,0.998708
1843674.540000,171.924450,172.666425,0.997191
1843679.540000,176.884625,177.626789,0.995716
1843684.540000,181.860287,182.602640,0.994302
1843689.540000,186.852100,187.594642,0.992930
1843694.540000,191.858528,192.601258,0.991582
1843699.540000,196.877693,197.620612,0.990270
1843704.540000,201.907730,202.650837,0.989027
1843709.540000,206.948574,207.691870,0.987891
1843714.540000,212.001761,212.745246,0.986876
1843719.540000,217.066825,217.810499,0.985957
1843724.540000,222.141932,222.885795,0.985117
1843729.540000,227.224357,227.968408,0.984366
1843734.540000,232.311622,233.055863,0.983731
1843739.540000,237.403811,238.148240,0.983251
1843744.540000,242.501441,243.246059,0.982925
1843749.540000,247.603793,248.348600,0.982725
1843754.540000,252.708657,253.453652,0.982631
1843759.540000,257.812712,258.557896,0.982644
1843764.540000,262.913678,263.659051,0.982793
1843769.540000,268.011602,268.757164,0.983105
1843774.540000,273.106740,273.852491,0.983569
1843779.540000,278.198546,278.944485,0.984153
1843784.540000,283.284610,284.030738,0.984830
1843789.540000,288.361734,289.108051,0.985597
1843794.540000,293.428330,294.174836,0.986479
1843799.540000,298.484481,299.231175,0.987495
1843804.540000,303.531108,304.277992,0.988625
1843809.540000,308.567877,309.314949,0.989833
1843814.540000,313.592618,314.339879,0.991087
1843819.540000,318.602943,319.350392,0.992382
1843824.540000,323.597811,324.345450,0.993743
1843829.540000,328.578064,329.325891,0.995181
1843834.540000,333.545378,334.293394,0.996671
1843839.540000,338.499686,339.247890,0.998175
1843844.540000,343.439506,344.187899,0.999659
1843849.540000,348.363275,349.111857,1.001121
1843854.540000,353.270463,354.019234,1.002587
1843859.540000,358.163131,358.912091,1.004063
1843864.540000,3.043263,3.792412,1.005523
1843869.540000,7.911217,8.660554,1.006930
1843874.540000,12.766343,13.515870,1.008252
1843879.540000,17.607319,18.357034,1.009493
1843884.540000,22.434624,23.184527,1.010682
1843889.540000,27.251070,28.001163,1.011821
1843894.540000,32.058687,32.808968,1.012889
1843899.540000,36.858411,37.608881,1.013849
1843904.540000,41.649927,42.400586,1.014674
1843909.540000,46.431997,47.182844,1.015379
1843914.540000,51.206271,51.957308,1.015994
1843919.540000,55.975561,56.726786,1.016523
1843924.540000,60.742008,61.493422,1.016946
1843929.540000,65.507038,66.258641,1.017231
1843934.540000,70.269849,71.021640,1.017358
1843939.540000,75.029823,75.781803,1.017353
1843944.540000,79.789110,80.541279,1.017245
1843949.540000,84.550191,85.302549,1.017043
1843954.540000,89.315507,90.068054,1.016730
1843959.540000,94.086319,94.839054,1.016275
1843964.540000,98.861184,99.614108,1.015671
1843969.540000,103.640270,104.393382,1.014951
1843974.540000,108.425418,109.178719,1.014145
1843979.540000,113.218888,113.972378,1.013266
1843984.540000,118.023332,118.777011,1.012298
1843989.540000,122.838971,123.592839,1.011214
1843994.540000,127.664304,128.418361,1.010019
1843999.540000,132.499613,133.253859,1.008749
1844004.540000,137.346089,138.100523,1.007437
1844009.540000,142.206003,142.960626,1.006098
1844014.540000,147.081539,147.836350,1.004716
1844019.540000,151.971723,152.726724,1.003268
1844024.540000,156.875194,157.630383,1.001769
1844029.540000,161.791578,162.546956,1.000254
1844034.540000,166.721510,167.477077,0.998761
1844039.540000,171.667219,172.422974,0.997303
1844044.540000,176.629611,177.385555,0.995862
1844049.540000,181.607087,182.363220,0.994419
1844054.540000,186.597878,187.354200,0.992992
1844059.540000,191.600720,192.357231,0.991618
1844064.540000,196.615971,197.372670,0.990333
1844069.540000,201.645285,202.402174,0.989146
1844074.540000,206.688334,207.445411,0.988034
1844079.540000,211.743159,212.500425,0.986981
1844084.540000,216.807166,217.564620,0.986004
1844089.540000,221.878483,222.636127,0.985136
1844094.540000,226.957380,227.715212,0.984410
1844099.540000,232.044535,232.802556,0.983828
1844104.540000,237.139155,237.897364,0.983359
1844109.540000,242.238756,242.997154,0.982989
1844114.540000,247.340171,248.098758,0.982727
1844119.540000,252.441487,253.200263,0.982603
1844124.540000,257.542824,258.301789,0.982644
1844129.540000,262.644417,263.403571,0.982840
1844134.540000,267.745461,268.504803,0.983154
1844139.540000,272.843102,273.602633,0.983570
1844144.540000,277.934269,278.693989,0.984089
1844149.540000,283.017467,283.777376,0.984739
1844154.540000,288.092749,288.852846,0.985537
1844159.540000,293.160875,293.921161,0.986464
1844164.540000,298.221017,298.981492,0.987479
1844169.540000,303.270557,304.031221,0.988559
1844174.540000,308.307108,309.067960,0.989704
1844179.540000,313.329643,314.090685,0.990939
1844184.540000,318.338829,319.100059,0.992273
1844189.540000,323.336164,324.097583,0.993679
1844194.540000,328.320930,329.082538,0.995116
1844199.540000,333.291297,334.053094,0.996559
1844204.540000,338.245659,339.007645,0.998005
1844209.540000,343.183447,343.945621,0.999482
1844214.540000,348.106593,348.868956,1.000993
1844219.540000,353.016850,353.779402,1.002507
1844224.540000,357.913966,358.676706,1.003985
1844229.540000,2.797028,3.559957,1.005400
1844234.540000,7.664782,8.427900,1.006758
1844239.540000,12.517564,13.280871,1.008087
1844244.540000,17.358274,18.121770,1.009385
1844249.540000,22.188625,22.952309,1.010624
1844254.540000,27.009077,27.772950,1.011767
1844259.540000,31.819208,32.583269,1.012791
1844264.540000,36.617845,37.382095,1.013711
1844269.540000,41.406606,42.171045,1.014555
1844274.540000,46.188487,46.953115,1.015323
1844279.540000,50.965310,51.730127,1.015988
1844284.540000,55.738142,56.503147,1.016518
1844289.540000,60.506289,61.271484,1.016897
1844294.540000,65.269084,66.034467,1.017148
1844299.540000,70.028909,70.794480,1.017303
1844304.540000,74.788420,75.554180,1.017361
1844309.540000,79.549752,80.315701,1.017301
1844314.540000,84.314009,85.080147,1.017093
1844319.540000,89.079891,89.846218,1.016732
1844324.540000,93.847577,94.614093,1.016249
1844329.540000,98.619315,99.386020,1.015677
1844334.540000,103.397528,104.164421,1.015018
1844339.540000,108.184572,108.951654,1.014254
1844344.540000,112.980783,113.748054,1.013360
1844349.540000,117.784677,118.552137,1.012339
1844354.540000,122.596756,123.364405,1.011232
1844359.540000,127.418728,128.186565,1.010069
1844364.540000,132.252952,133.020978,1.008858
1844369.540000,137.101485,137.869700,1.007581
1844374.540000,141.963532,142.731935,1.006216
1844379.540000,146.837752,147.606344,1.004779
1844384.540000,151.724168,152.492949,1.003312
1844389.540000,156.624002,157.392972,1.001845
1844394.540000,161.539469,162.308628,1.000387
1844399.540000,166.471612,167.240960,0.998920
1844404.540000,171.418876,172.188412,0.997427
1844409.540000,176.379616,177.149341,0.995929
1844414.540000,181.353108,182.123022,0.994467
1844419.540000,186.340215,187.110318,0.993073
1844424.540000,191.342613,192.112904,0.991752
1844429.540000,196.360127,197.130607,0.990484
1844434.540000,201.390776,202.161445,0.989252
1844439.540000,206.432098,207.202956,0.988082
1844444.540000,211.482847,212.253893,0.987009
1844449.540000,216.543564,217.314799,0.986064
1844454.540000,221.615032,222.386456,0.985246
1844459.540000,226.696415,227.468027,0.984527
1844464.540000,231.785118,232.556919,0.983893
1844469.540000,236.878079,237.650069,0.983366
1844474.540000,241.973889,242.746068,0.982975
1844479.540000,247.072758,247.845126,0.982746
1844484.540000,252.174893,252.947450,0.982669
1844489.540000,257.279305,258.052051,0.982708
1844494.540000,262.382805,263.155739,0.982849
1844499.540000,267.482424,268.255547,0.983105
1844504.540000,272.576906,273.350218,0.983503
1844509.540000,277.666282,278.439782,0.984060
1844514.540000,282.751087,283.524777,0.984754
1844519.540000,287.830158,288.604036,0.985546
1844524.540000,292.900397,293.674464,0.986418
1844529.540000,297.959476,298.733731,0.987377
1844534.540000,303.006448,303.780892,0.988447
1844539.540000,308.041787,308.816421,0.989636
1844544.540000,313.066764,313.841586,0.990915
1844549.540000,318.080119,318.855130,0.992241
1844554.540000,323.079588,323.854787,0.993595
1844559.540000,328.063588,328.838976,0.994981
1844564.540000,333.031572,333.807149,0.996422
1844569.540000,337.985217,338.760982,0.997921
1844574.540000,342.926077,343.702032,0.999441
1844579.540000,347.853288,348.629432,1.000944
1844584.540000,352.765611,353.541943,1.002409
1844589.540000,357.661907,358.438428,1.003842
1844594.540000,2.542404,3.319114,1.005267
1844599.540000,7.409932,8.186830,1.006684
1844604.540000,12.265944,13.043031,1.008056
1844609.540000,17.110353,17.887629,1.009347
1844614.540000,21.942567,22.720032,1.010538
1844619.540000,26.761604,27.539258,1.011643
1844624.540000,31.568928,32.346770,1.012690
1844629.540000,36.367661,37.145692,1.013674
1844634.540000,41.159316,41.937536,1.014561
1844639.540000,45.944505,46.722914,1.015320
1844644.540000,50.722624,51.501222,1.015938
1844649.540000,55.493060,56.271846,1.016438
1844654.540000,60.258274,61.037249,1.016849
1844659.540000,65.021077,65.800241,1.017166
1844664.540000,69.783292,70.562645,1.017360
1844669.540000,74.545731,75.325273,1.017405
1844674.540000,79.307347,80.087077,1.017296
1844679.540000,84.068301,84.848220,1.017065
1844684.540000,88.831168,89.611276,1.016741
1844689.540000,93.598514,94.378811,1.016321
1844694.540000,98.372377,99.152862,1.015782
1844699.540000,103.153085,103.933759,1.015101
1844704.540000,107.939332,108.720195,1.014283
1844709.540000,112.731776,113.512827,1.013368
1844714.540000,117.532562,118.313802,1.012386
1844719.540000,122.344173,123.125602,1.011335
1844724.540000,127.168417,127.950035,1.010197
1844729.540000,132.004700,132.786507,1.008952
1844734.540000,136.851784,137.633780,1.007616
1844739.540000,141.710034,142.492219,1.006234
1844744.540000,146.581200,147.363573,1.004833
1844749.540000,151.467526,152.250088,1.003416
1844754.540000,156.370019,157.152770,1.001964
1844759.540000,161.287289,162.070228,1.000462
1844764.540000,166.217862,167.000990,0.998935
1844769.540000,171.161464,171.944781,0.997428
1844774.540000,176.119496,176.903002,0.995966
1844779.540000,181.093605,181.877299,0.994552
1844784.540000,186.083710,186.867593,0.993166
1844789.540000,191.087910,191.871983,0.991795
1844794.540000,196.103924,196.888185,0.990469
1844799.540000,201.131054,201.915503,0.989228
1844804.540000,206.170219,206.954857,0.988096
1844809.540000,211.222206,212.007033,0.987072
1844814.540000,216.286159,217.071175,0.986129
1844819.540000,221.359523,222.144727,0.985258
1844824.540000,226.439325,227.224718,0.984486
1844829.540000,231.524701,232.310283,0.983847
1844834.540000,236.616020,237.401792,0.983362
1844839.540000,241.713427,242.499387,0.983020
1844844.540000,246.815784,247.601933,0.982788
1844849.540000,251.919745,252.706082,0.982656
1844854.540000,257.022394,257.808920,0.982647
1844859.540000,262.122845,262.909560,0.982786
1844864.540000,267.221130,268.008033,0.983089
1844869.540000,272.317511,273.104603,0.983534
1844874.540000,277.410624,278.197905,0.984083
1844879.540000,282.496946,283.284416,0.984723
1844884.540000,287.574213,288.361872,0.985469
1844889.540000,292.641652,293.429499,0.986343
1844894.540000,297.699564,298.487600,0.987353
1844899.540000,302.748897,303.537122,0.988467
1844904.540000,307.788021,308.576435,0.989643
1844909.540000,312.814176,313.602779,0.990868
1844914.540000,317.825846,318.614638,0.992151
1844919.540000,322.822563,323.611543,0.993513
1844924.540000,327.805675,328.594844,0.994953
1844929.540000,332.776534,333.565892,0.996435
1844934.540000,337.733711,338.523258,0.997917
1844939.540000,342.675580,343.465316,0.999385
1844944.540000,347.601136,348.391060,1.000848
1844949.540000,352.510570,353.300683,1.002327
1844954.540000,357.406478,358.196779,1.003818
1844959.540000,2.290114,3.080605,1.005281
1844964.540000,7.160812,7.951492,1.006678
1844969.540000,12.017757,12.808625,1.007998
1844974.540000,16.860202,17.651259,1.009253
1844979.540000,21.689452,22.480698,1.010468
1844984.540000,26.508641,27.300076,1.011634
1844989.540000,31.319006,32.110629,1.012714
1844994.540000,36.120656,36.912468,1.013675
1844999.540000,40.913007,41.705007,1.014510
1845004.540000,45.695625,46.487814,1.015240
1845009.540000,50.470920,51.263298,1.015891
1845014.540000,55.241811,56.034379,1.016453
1845019.540000,60.009821,60.802577,1.016892
1845024.540000,64.775381,65.568325,1.017184
1845029.540000,69.537694,70.330827,1.017327
1845034.540000,74.296965,75.090287,1.017350
1845039.540000,79.055968,79.849479,1.017282
1845044.540000,83.817365,84.611065,1.017111
1845049.540000,88.582885,89.376774,1.016811
1845054.540000,93.352707,94.146784,1.016363
1845059.540000,98.125804,98.920070,1.015771
1845064.540000,102.902953,103.697408,1.015076
1845069.540000,107.686623,108.481267,1.014305
1845074.540000,112.479411,113.274244,1.013448
1845079.540000,117.282826,118.077847,1.012484
1845084.540000,122.096389,122.891599,1.011399
1845089.540000,126.919066,127.714465,1.010208
1845094.540000,131.751535,132.547123,1.008955
1845099.540000,136.595935,137.391712,1.007667
1845104.540000,141.454613,142.250578,1.006338
1845109.540000,146.328392,147.124546,1.004949
1845114.540000,151.216104,152.012447,1.003489
1845119.540000,156.116529,156.913061,1.001984
1845124.540000,161.029782,161.826502,1.000479
1845129.540000,165.957756,166.754665,0.998999
1845134.540000,170.902118,171.699216,0.997539
1845139.540000,175.862769,176.660056,0.996080
1845144.540000,180.837999,181.635474,0.994615
1845149.540000,185.825825,186.623489,0.993175
1845154.540000,190.825987,191.623840,0.991804
1845159.540000,195.839878,196.637920,0.990522
1845164.540000,200.868241,201.666472,0.989324
1845169.540000,205.910208,206.708627,0.988187
1845174.540000,210.963396,211.762004,0.987105
1845179.540000,216.024998,216.823795,0.986111
1845184.540000,221.094651,221.893636,0.985242
1845189.540000,226.173005,226.972179,0.984514
1845194.540000,231.260079,232.059442,0.983916
1845199.540000,236.354622,237.154174,0.983419
1845204.540000,241.453328,242.253069,0.983017
1845209.540000,246.553310,247.353240,0.982738
1845214.540000,251.654115,252.454233,0.982612
1845219.540000,256.755833,257.556141,0.982649
1845224.540000,261.858411,262.658907,0.982829
1845229.540000,266.960353,267.761037,0.983115
1845234.540000,272.057850,272.858723,0.983501
1845239.540000,277.148662,277.949724,0.984008
1845244.540000,282.232281,283.033532,0.984658
1845249.540000,287.308859,288.110298,0.985455
1845254.540000,292.378918,293.180547,0.986368
1845259.540000,297.440618,298.242435,0.987357
1845264.540000,302.490700,303.292706,0.988412
1845269.540000,307.527717,308.329912,0.989552
1845274.540000,312.551335,313.353719,0.990791
1845279.540000,317.562552,318.365124,0.992128
1845284.540000,322.562436,323.365198,0.993525
1845289.540000,327.549113,328.352063,0.994939
1845294.540000,332.520516,333.323655,0.996364
1845299.540000,337.475767,338.279095,0.997812
1845304.540000,342.415094,343.218610,0.999298
1845309.540000,347.340719,348.144424,1.000818
1845314.540000,352.253729,353.057623,1.002327
1845319.540000,357.152882,357.956965,1.003787
1845324.540000,2.037096,2.841368,1.005194
1845329.540000,6.905847,7.710307,1.006561
1845334.540000,11.760338,12.564987,1.007906
1845339.540000,16.603555,17.408393,1.009220
1845344.540000,21.436494,22.241520,1.010459
1845349.540000,26.258753,27.063968,1.011592
1845354.540000,31.069677,31.875081,1.012618
1845359.540000,35.869090,36.674683,1.013554
1845364.540000,40.659280,41.465061,1.014424
1845369.540000,45.443196,46.249166,1.015214
1845374.540000,50.222066,51.028226,1.015884
1845379.540000,54.995919,55.802267,1.016413
1845384.540000,59.764118,60.570655,1.016802
1845389.540000,64.527027,65.333753,1.017077
1845394.540000,69.287491,70.094405,1.017264
1845399.540000,74.048204,74.855307,1.017348
1845404.540000,78.810625,79.617917,1.017296
1845409.540000,83.574679,84.382160,1.017092
1845414.540000,88.339643,89.147312,1.016744
1845419.540000,93.106436,93.914295,1.016289
1845424.540000,97.877740,98.685788,1.015751
1845429.540000,102.656221,103.464456,1.015115
1845434.540000,107.443109,108.251534,1.014357
1845439.540000,112.237912,113.046525,1.013465
1845444.540000,117.039890,117.848693,1.012456
1845449.540000,121.850020,122.659011,1.011373
1845454.540000,126.670681,127.479861,1.010240
1845459.540000,131.504357,132.313726,1.009043
1845464.540000,136.351622,137.161179,1.007763
1845469.540000,141.211483,142.021230,1.006394
1845474.540000,146.083057,146.892992,1.004960
1845479.540000,150.966822,151.776946,1.003509
1845484.540000,155.865033,156.675346,1.002061
1845489.540000,160.779455,161.589956,1.000606
1845494.540000,165.709852,166.520542,0.999126
1845499.540000,170.654756,171.465634,0.997617
1845504.540000,175.612611,176.423678,0.996113
1845509.540000,180.583484,181.394740,0.994660
1845514.540000,185.569262,186.380707,0.993273
1845519.540000,190.570663,191.382297,0.991942
1845524.540000,195.586761,196.398584,0.990651
1845529.540000,200.615452,201.427464,0.989395
1845534.540000,205.654242,206.466442,0.988212
1845539.540000,210.703155,211.515544,0.987141
1845544.540000,215.763251,216.575828,0.986195
1845549.540000,220.834393,221.647159,0.985359
1845554.540000,225.915236,226.728192,0.984612
1845559.540000,231.002714,231.815858,0.983950
1845564.540000,236.094003,236.907336,0.983407
1845569.540000,241.189094,242.002616,0.983017
1845574.540000,246.288235,247.101945,0.982783
1845579.540000,251.391038,252.204938,0.982686
1845584.540000,256.495897,257.309985,0.982697
1845589.540000,261.598948,262.413225,0.982809
1845594.540000,266.697928,267.512394,0.983054
1845599.540000,271.792666,272.607321,0.983454
1845604.540000,276.883205,277.698048,0.984007
1845609.540000,281.969582,282.784614,0.984685
1845614.540000,287.049833,287.865053,0.985450
1845619.540000,292.120303,292.935712,0.986298
1845624.540000,297.179567,297.995166,0.987252
1845629.540000,302.227482,303.043269,0.988327
1845634.540000,307.264694,308.080670,0.989516
1845639.540000,312.291862,313.108027,0.990782
