ahargana,longitude
1333625,65.11090119615291
1333630,69.85751403624143
1333635,74.60179346974839
1333640,79.34509606798774
1333645,84.0887855341904
1333650,88.83422274719968
1333655,93.58275582384472
1333660,98.3357102643741
1333665,103.09437924871348
1333670,107.86001414586468
1333675,112.63381530428798
1333680,117.41692318762766
1333685,122.2104099207797
1333690,127.01527131024767
1333695,131.8324194012764
1333700,136.6626756321072
1333705,141.50676464275998
1333710,146.36530879209954
1333715,151.2388234310878
1333720,156.12771297787668
1333725,161.03226782823498
1333730,165.95266213315153
1333735,170.88895246411334
1333740,175.84107737923057
1333745,180.80885789445807
1333750,185.7919988552987
1333755,190.7900911956206
1333760,195.80261506178314
1333765,200.8289437723332
1333770,205.86834857643294
1333775,210.92000416653127
1333780,215.98299489870553
1333785,221.0563216635556
1333790,226.13890935261614
1333795,231.22961485883607
1333800,236.32723554873044
1333805,241.4305181422106
1333810,246.53816793522537
1333815,251.64885829989487
1333820,256.76124039665814
1333825,261.87395303313497
1333830,266.9856326032887
1333835,272.0949230441103
1333840,277.2004857411158
1333845,282.3010093198465
1333850,287.39521925691804
1333855,292.4818872452988
1333860,297.5598402483937
1333865,302.6279691778023
1333870,307.6852371302735
1333875,312.7306871205222
1333880,317.76344924834376
1333885,322.7827472411373
1333890,327.7879043151271
1333895,332.77834830631184
1333900,337.7536160214966
1333905,342.7133567716594
1333910,347.65733505329985
1333915,352.58543235221345
1333920,357.49764805218314
1333925,2.39409943970612
1333930,7.275020804708318
1333935,12.140761646039179
1333940,16.991783999326607
1333945,21.82865891186662
1333950,26.65206210023941
1333955,31.46276882761086
1333960,36.26164804938948
1333965,41.04965587769249
1333970,45.827828420453784
1333975,50.597274054198635
1333980,55.35916519202769
1333985,60.11472961012898
1333990,64.86524139728739
1333995,69.61201159251728
1334000,74.35637857639874
1334005,79.09969828066049
1334010,83.84333428381025
1334015,88.58864785501827
1334020,93.33698801393035
1334025,98.08968167079111
1334030,102.84802391242816
1334035,107.61326849956681
1334040,112.38661864095398
1334045,117.16921810961284
1334050,121.9621427661025
1334055,126.76639255294796
1334060,131.58288402186224
1334065,136.4124434566295
1334070,141.25580064603523
1334075,146.11358336305167
1334080,150.98631259845925
1334085,155.87439859261033
1334090,160.7781377024134
1334095,165.69771013335492
1334100,170.63317855845085
1334105,175.58448763758494
1334110,180.5514644419412
1334115,185.53381977953907
1334120,190.53115040795652
1334125,195.54294211534517
1334130,200.56857363708414
1334135,205.6073213739056
1334140,210.6583648673306
1334145,215.7207929837638
1334150,220.79361075369567
1334155,225.87574680864248
1334160,230.96606135550587
1334165,236.06335462588243
1334170,241.1663757365573
1334175,246.27383189533134
1334180,251.3843978894212
1334185,256.49672578756696
1334190,261.60945479291655
1334195,266.72122118027244
1334200,271.8306682525402
1334205,276.93645625106757
1334210,282.03727215452193
1334215,287.1318393008719
1334220,292.21892676698735
1334225,297.29735844042483
1334230,302.36602171841236
1334235,307.4238757685022
1334240,312.46995929000843
1334245,317.50339771118826
1334250,322.5234097654886
1334255,327.5293133899423
1334260,332.52053089416813
1334265,337.49659335337736
1334270,342.4571441847998
1334275,347.40194187380337
1334280,352.3308618235727
1334285,357.2438973105652
1334290,2.1411595354305253
1334295,7.022876771334305
1334300,11.889392614760267
1334305,16.74116335822129
1334310,21.578754509127204
1334315,26.40283648787029
1334320,31.214179544972822
1334325,36.013647943256075
1334330,40.8021934562073
1334335,45.58084823801867
1334340,50.35071712432886
1334345,55.112969424148744
1334350,59.86883026859025
1334355,64.6195715776528
1334360,69.36650271254643
1334365,74.11096087801447
1334370,78.8543013403034
1334375,83.59788752622079
1334380,88.34308106864273
1334385,93.09123186378382
1334390,97.84366820555384
1334395,102.60168706239038
1334400,107.36654456219192
1334405,112.13944674988252
1334410,116.92154068531913
1334415,121.71390594328174
1334420,126.51754658198352
1334425,131.33338364182117
1334430,136.16224823512508
1334435,141.0048752846579
1334440,145.8618979648933
1334445,150.73384289547766
1334450,155.62112613073253
1334455,160.52404998279366
1334460,165.4428007076199
1334465,170.37744707863118
1334470,175.32793985862182
1334475,180.29411217755535
1334480,185.27568081156545
1334485,190.27224835085264
1334490,195.28330623552358
1334495,200.30823863042752
1334500,205.34632710270068
1334505,210.3967560591661
1334510,215.45861889504164
1334515,220.53092480079636
1334520,225.61260616894927
1334525,230.7025265431531
1334530,235.79948904381612
1334535,240.902245208915
1334540,246.00950418418938
1334545,251.11994219759904
1334550,256.23221225257157
1334555,261.3449539745657
1334560,266.45680354554764
1334565,271.56640366104796
1334570,276.6724134446585
1334575,281.77351825360205
1334580,286.8684393124903
1334585,291.95594310639103
1334590,297.03485047031006
1334595,302.1040453088941
1334600,307.16248288195794
1334605,312.2091975923569
1334610,317.2433102144239
1334615,322.26403450361994
1334620,327.27068313129837
1334625,332.26267289263285
1334630,337.23952914098595
1334635,342.20088940681137
1334640,347.1465061694658
1334645,352.076248752082
1334650,356.99010432360416
1334655,1.8881779972030586
1334660,6.770692024273163
1334665,11.637984091894134
1334670,16.49050474029969
1334675,21.3288139251677
1334680,26.153576757248757
1334685,30.965558458997634
1334690,35.76561858291387
1334695,40.554704544917485
1334700,45.33384452483676
1334705,50.10413979512483
1334710,54.86675653816342
1334715,59.62291721547986
1334720,64.3738915532529
1334725,69.12098720918429
1334730,73.86554018614076
1334735,78.60890505805577
1334740,83.35244507353539
1334745,88.09752220269178
1334750,92.84548719157183
1334755,97.59766969186832
1334760,102.35536852814556
1334765,107.1198421704069
1334770,111.89229947654218
1334775,116.6738907701618
1334780,121.465699318755
1334785,126.26873327629137
1334790,131.08391815302312
1334795,135.9120898732145
1334800,140.75398847887678
1334805,145.61025253278825
1334810,150.48141427287908
1334815,155.36789555892932
1334820,160.27000465177898
1334825,165.18793385468715
1334830,170.1217580397396
1334835,175.07143407365282
1334840,180.03680114859608
1334845,185.0175820147904
1334850,190.01338510286004
1334855,195.02370751541156
1334860,200.04793885946106
1334865,205.08536588277977
1334870,210.13517787412894
1334875,215.19647277577133
1334880,220.26826395765772
1334885,225.349487595272
1334890,230.43901059124937
1334895,235.53563897848736
1334900,240.63812674093703
1334905,245.74518498731194
1334910,250.85549141244408
1334915,255.96769998098853
1334920,261.0804507669806
1334925,266.19237988638577
1334930,271.3021294539111
1334935,276.40835750131566
1334940,281.5097477908542
1334945,286.6050194585999
1334950,291.6929364221617
1334955,296.77231648734863
1334960,301.8420400885856
1334965,306.901058598472
1334970,311.948402142934
1334975,316.98318686025164
1334980,322.0046215434617
1334985,327.01201361235616
1334990,332.0047743595409
1334995,336.9824234258959
1335000,341.9445924631821
1335005,346.89102794949173
1335010,351.8215931305895
1335015,356.73626906833283
1335020,1.6351547859283073
1335025,6.518466508601715
1335030,11.386536007272207
1335035,16.23980806036221
1335040,21.078837060567356
1335045,25.90428279548675
1335050,30.716905443703375
1335055,35.5175598307108
1335060,40.307188995527554
1335065,45.086817123070794
1335070,49.85754190085035
1335075,54.62052636118622
1335080,59.37699027203682
1335085,64.12820114076438
1335090,68.87546489604634
1335095,73.62011631238136
1335100,78.36350924504407
1335105,83.10700673778331
1335110,87.85197107099843
1335115,92.59975381476303
1335120,97.35168595217378
1335125,102.10906813840535
1335130,106.87316116093085
1335135,111.64517666639361
1335140,116.42626821949158
1335145,121.21752275900194
1335150,126.0199525141634
1335155,130.8344874466479
1335160,135.6619682757883
1335165,140.50314014753184
1335170,145.35864700062263
1335175,150.22902668009732
1335180,155.11470684256656
1335185,160.01600169141932
1335190,164.93310957294182
1335195,169.8661114565101
1335200,174.81497031364907
1335205,179.77953140220077
1335210,184.75952345182904
1335215,189.7545607417602
1335220,194.76414604736627
1335225,199.78767442991705
1335230,204.8244378329488
1335235,209.87363044320225
1335240,214.93435476812923
1335245,220.00562837709214
1335250,225.08639124941956
1335255,230.1755136694039
1335260,235.27180460622566
1335265,240.37402051404072
1335270,245.4808744900449
1335275,250.59104572187607
1335280,255.70318916143037
1335285,260.81594535859654
1335290,265.9279503896667
1335295,271.0378458150862
1335300,276.14428860123223
1335305,281.2459609408782
1335310,286.34157990692444
1335315,291.42990687391034
1335320,296.50975664202593
1335325,301.58000619739255
1335330,306.63960304649527
1335335,311.6875730577735
1335340,316.72302775091373
1335345,321.74517097319176
1335350,326.75330490655676
1335355,331.74683535303524
1335360,336.7252762510003
1335365,341.6882533807319
1335370,346.6355072244233
1335375,351.5668949534435
1335380,356.4823915226247
1335385,1.3820898633389902
1335390,6.266200170206418
1335395,11.135048290865004
1335400,15.989073233480596
1335405,20.828823816141984
1335410,25.654954489892607
1335415,30.468220374217275
1335420,35.269471550051854
1335425,40.059646660743006
1335430,44.839765875824874
1335435,49.61092327617294
1335440,54.3742787206707
1335445,59.13104925977222
1335450,63.882500157067234
1335455,68.62993558625068
1335460,73.3746890679294
1335465,78.11811371191291
1335470,82.86157233044044
1335475,87.60642748771747
1335480,92.35403155107838
1335485,97.10571680909392
1335490,101.86278572215824
1335495,106.62650137006301
1335500,111.39807816441645
1335505,116.17867288812033
1335510,120.969376129272
1335515,125.77120417276976
1335520,130.58509141270716
1335525,135.41188334652728
1335530,140.25233020918373
1335535,145.10708130197543
1335540,149.97668006623763
1335545,154.86155994682852
1335550,159.76204108292214
1335555,164.67832785992246
1335560,169.6105073428325
1335565,174.55854860874635
1335570,179.5223029840259
1335575,184.50150518400076
1335580,189.49577534406492
1335585,194.5046219225071
1335590,199.52744544733005
1335595,204.56354307186123
1335600,209.61211389726648
1335605,214.67226501441138
1335610,219.74301821141492
1335615,224.8233172927643
1335620,229.91203594685263
1335625,235.00798610237536
1335630,240.10992670889502
1335635,245.21657287705477
1335640,250.32660531320576
1335645,255.43867998299072
1335650,260.5514379384013
1335655,265.6635152428939
1335660,270.773552929393
1335665,275.88020692485486
1335670,280.98215787859544
1335675,286.07812082557416
1335680,291.166854621697
1335685,296.24717108466166
1335690,301.3179437752808
1335695,306.37811635459184
1335700,311.426710453071
1335705,316.4628329898611
1335710,321.4856828822325
1335715,326.49455708861694
1335720,331.48885593272456
1335725,336.46808766001635
1335730,341.4318721871182
1335735,346.37994400564787
1335740,351.3121542151845
1335745,356.2284716647047
1335750,1.1289831915093487
1335755,6.013892955298423
1335760,10.88352087391369
1335765,15.738300175965541
1335770,20.578774093909043
1335775,25.40559172909391
1335780,30.219503126299383
1335785,35.02135360492413
1335790,39.81207739379662
1335795,44.59269062667184
1335800,49.364283755692
1335805,54.12801344393844
1335810,58.885093999998965
1335815,63.63678841877508
1335820,68.38439909352522
1335825,73.12925826451675
1335830,77.87271826977408
1335835,82.6161416635363
1335840,87.36089126685599
1335845,92.10832021802125
1335850,96.85976208496639
1335855,101.61652110740768
1335860,106.37986263321086
1335865,111.15100381463645
1335870,115.93110462984714
1335875,120.72125929470259
1335880,125.52248812911962
1335885,130.3357299410074
1335890,135.16183498902865
1335895,140.00155858163188
1335900,144.85555536963514
1335905,149.7243743795913
1335910,154.60845483541826
1335915,159.50812280616367
1335920,164.4235887118304
1335925,169.35494571125983
1335930,174.30216898775055
1335935,179.2651159394026
1335940,184.24352727232227
1335945,189.23702898601195
1335950,194.24513523188034
1335955,199.26725201653335
1335960,204.30268171751285
1335965,209.3506283665928
1335970,214.41020365568403
1335975,219.48043361193575
1335980,224.56026588573195
1335985,229.6485775919472
1335990,234.74418364247802
1335995,239.84584550643436
1336000,244.9522803333434
1336005,250.06217037431975
1336010,255.17417263473115
1336015,260.28692869542215
1336020,265.3990746336812
1336025,270.5092509811536
1336030,275.61611265237195
1336035,280.7183387787366
1336040,285.8146423825352
1336045,290.90377982552104
1336050,295.9845599665873
1336055,301.0558529632831
1336060,306.11659865244394
1336065,311.16581444635466
1336070,316.20260268125
1336075,321.22615736074977
1336080,326.2357702340291
1336085,331.23083615835753
1336090,336.2108576969883
1336095,341.17544891034174
1336100,346.12433830490534
1336105,351.0573709116896
1336110,355.9745094741282
1336115,0.8758347338305157
1336120,5.7615448115486
1336125,10.631953688447236
1336130,15.487488804885551
1336135,20.328687796608182
1336140,25.156194401758963
1336145,29.970753575865878
1336150,34.77320585942156
1336155,39.56448104797442
1336160,44.345591219180385
1336165,49.11762317489215
1336170,53.88173035913119
1336175,58.63912431478278
1336180,63.391065743343084
1336185,68.13885523173838
1336190,72.88382371394485
1336195,77.62732272973766
1336200,82.37071454839688
1336205,87.1153622218041
1336210,91.86261963240779
1336215,96.6138216013727
1336220,101.37027412228245
1336225,106.1332447858437
1336230,110.9039534610806
1336235,115.68356329857401
1336240,120.47317211984364
1336245,125.27380425958447
1336250,130.0864029206718
1336255,134.91182310552335
1336260,139.75082518143344
1336265,144.6040691351167
1336270,149.4721095671508
1336275,154.35539147169604
1336280,159.25424684066783
1336285,164.16889212451142
1336290,169.09942657399282
1336295,174.0458314792896
1336300,179.00797031283986
1336305,183.98558977700907
1336310,188.97832174306475
1336315,193.98568606512424
1336320,199.00709424115573
1336325,204.04185388673693
1336330,209.08917398033677
1336335,214.14817083295893
1336340,219.21787472996718
1336345,224.29723718881212
1336350,229.3851387733361
1336355,234.4803974017608
1336360,239.58177708734638
1336365,244.68799704373515
1336370,249.79774109231855
1336375,254.90966730516786
1336380,260.02241781821226
1336385,265.13462874924005
1336390,270.2449401553763
1336395,275.35200596472697
1336400,280.4545038168549
1336405,285.55114474668085
1336410,290.6406826465005
1336415,295.72192343963707
1336420,300.79373390299133
1336425,305.85505007034556
1336430,310.9048851551422
1336435,315.94233692943885
1336440,320.9665944991511
1336445,325.97694441856135
1336450,330.9727760909806
1336455,335.95358640727795
1336460,340.9189835797336
1336465,345.8686901354368
1336470,350.8025450396826
1336475,355.720504931292
1336480,0.6226444545242202
1336485,5.509155686792552
1336490,10.380346666799088
1336495,15.236639037585409
1336500,20.07856482722139
1336505,24.906762397719834
1336510,29.721971599949782
1336515,34.52502817870348
1336520,39.31685747757236
1336525,44.09846749802875
1336530,48.87094136967156
1336535,53.63542929473993
1336540,58.39314002647201
1336545,63.14533194780936
1336550,67.8933038144297
1336555,72.6383852276156
1336560,77.38192690244286
1336565,82.12529079675147
1336570,86.86984016628455
1336575,91.61692961131713
1336580,96.36789518024705
1336585,101.12404459456563
1336590,105.88664766302068
1336595,110.65692694730417
1336600,115.43604874703713
1336605,120.22511446818254
1336610,125.02515243942159
1336615,129.83711023966214
1336620,134.661847598002
1336625,139.50012992487083
1336630,144.352622529632
1336635,149.21988557558296
1336640,154.10236981819244
1336645,159.0004131651172
1336650,163.91423809296478
1336655,168.8439499423871
1336660,173.789536110496
1336665,178.75086614752863
1336670,183.72769275697743
1336675,188.7196536894126
1336680,193.7262745116336
1336685,198.7469722246217
1336690,203.78105969620688
1336695,208.82775086771107
1336700,213.88616668668567
1336705,218.95534171631584
1336710,224.03423136204813
1336715,229.12171965860776
1336720,234.2166275546248
1336725,239.3177216315598
1336730,244.4237231923643
1336735,249.53331765470136
1336740,254.64516418328716
1336745,259.7579054958665
1336750,264.8701777775642
1336755,269.98062063724325
1336760,275.0878870431067
1336765,280.1906531688146
1336770,285.287628087261
1336775,290.37756324551725
1336780,295.459261655639
1336785,300.5315867360491
1336790,305.593470738696
1336795,310.6439226981116
1336800,315.68203583998815
1336805,320.70699438908326
1336810,325.71807971941917
1336815,330.7146757924401
1336820,335.696273837068
1336825,340.66247622546086
1336830,345.61299951067116
1336835,350.547676596243
1336840,355.46645801694586
1336845,0.3694123181555824
1336850,5.256725530165861
1336855,10.128699742577744
1336860,14.985750792654114
1336865,19.828405090099057
1336870,24.657295607494294
1336875,29.47315707622442
1336880,34.276820428519514
1336885,39.06920653742247
1336890,43.85131930773845
1336895,48.62423817586991
1336900,53.38911007913377
1336905,58.14714095722723
1336910,62.89958684990304
1336915,67.64774465575955
1336920,72.39294261748068
1336925,77.13653059916483
1336930,81.87987022026364
1336935,86.62432491388333
1336940,91.3712499716216
1336945,96.12198264261656
1336950,100.87783235122373
1336955,105.64007109891915
1336960,110.40992411591795
1336965,115.1885608279224
1336970,119.97708620310266
1336975,124.7765325437347
1336980,129.5878517859017
1336985,134.41190836773498
1336990,139.24947272747048
1336995,144.1012154836065
1337000,148.96770235074393
1337005,153.84938983612187
1337010,158.74662175686476
1337015,163.65962661085317
1337020,168.5885158264611
1337025,173.53328290815824
1337030,178.4938034863314
1337035,183.46983627083708
1337040,188.4610248991321
1337045,193.46690066005783
1337050,198.48688606964816
1337055,203.52029926193143
1337060,208.56635915663992
1337065,213.62419135624404
1337070,218.69283472077365
1337075,223.77124856452738
1337080,228.85832041547147
1337085,233.95287427565796
1337090,239.05367931925815
1337095,244.15945896385912
1337100,249.26890024885316
1337105,254.38066345803222
1337110,259.49339191750784
1337115,264.6057219060675
1337120,269.7162926115974
1337125,274.82375606842845
1337130,279.92678701027876
1337135,285.0240925733912
1337140,290.1144217843965
1337145,295.196574767424
1337150,300.2694116051584
1337155,305.33186078917294
1337160,310.382927194596
1337165,315.42169951915776
1337170,320.4473571229311
1337175,325.45917621391413
1337180,330.45653532488404
1337185,335.43892003286567
1337190,340.40592687803166
1337195,345.3572664453739
1337200,350.29276557978733
1337205,355.2123687131711
1337210,0.1161382907719144
1337215,5.004254291619134
1337220,9.877012850183633
1337225,14.734823989443528
1337230,19.57820848967711
1337235,24.407793921807407
1337240,29.224309882526494
1337245,34.02858247473402
1337250,38.82152808241855
1337255,43.60414649378814
1337260,48.37751343022201
1337265,53.14277254151223
1337270,57.901126930130374
1337275,62.653830267574484
1337280,67.40217757003971
1337285,72.14749569557237
1337290,76.89113363055776
1337295,81.6344526300621
1337300,86.37881627758046
1337305,91.1255805295171
1337310,95.87608380971018
1337315,100.63163721935865
1337320,105.39351492778795
1337325,110.16294480970173
1337330,114.94109939339151
1337335,119.72908718740808
1337340,124.52794444699725
1337345,129.33862744599708
1337350,134.1620053147933
1337355,138.9988535035218
1337360,143.84984792619662
1337365,148.71555983719452
1337370,153.59645148635806
1337375,158.49287259291214
1337380,163.4050576714837
1337385,168.33312423604403
1337390,173.2770718982267
1337395,178.23678237128595
1337400,183.21202037639276
1337405,188.2024354448566
1337410,193.20756459779992
1337415,198.22683587774145
1337420,203.25957269874988
1337425,208.30499897493135
1337430,213.3622449809509
1337435,218.4303538931264
1337440,223.5082889555603
1337445,228.59494121124652
1337450,233.68913773912342
1337455,238.78965033036752
1337460,243.89520454198092
1337465,249.0044890615315
1337470,254.11616531778978
1337475,259.2288772717743
1337480,264.34126132276936
1337485,269.4519562639573
1337490,274.5596132223545
1337495,279.66290551772295
1337500,284.76053837523375
1337505,289.85125842539657
1337510,294.93386292831656
1337515,300.007208653572
1337520,305.07022035338605
1337525,310.1218987640785
1337530,315.1613280734028
1337535,320.18768279331516
1337540,325.20023398062597
1337545,330.19835475175444
1337550,335.18152504249264
1337555,340.1493355694477
1337560,345.1014909551545
1337565,350.03781198957904
1337570,354.9582370028919
1337575,359.86282233860254
1337580,4.751741921432583
1337585,9.62528592432551
1337590,14.483858547586538
1337595,19.32797493160328
1337600,24.15825723255484
1337605,28.975429897817126
1337610,33.78031418428507
1337615,38.57382196863231
1337620,43.35694890214068
1337625,48.13076696988592
1337630,52.896416511434204
1337635,57.655097767924595
1337640,62.40806201852548
1337645,67.15660237126401
1337650,71.9020442735345
1337655,76.64573580776153
1337660,81.38903783768991
1337665,86.13331407069948
1337670,90.87992110163098
1337675,95.63019850248838
1337680,100.38545902573684
1337685,105.14697898347559
1337690,109.91598887033865
1337695,114.69366429460825
1337700,119.48111728284871
1337705,124.27938802257628
1337710,129.08943710636063
1337715,133.91213833901338
1337720,138.74827216704443
1337725,143.5985197862597
1337730,148.4634579793349
1337735,153.34355472894742
1337740,158.23916564942107
1337745,163.15053126731738
1337750,168.07777517946343
1337755,173.02090310531938
1337760,177.97980284310955
1337765,182.9542451301468
1337770,187.94388539893745
1337775,192.94826641201368
1337780,197.9668217501972
1337785,202.99888012150188
1337790,208.04367044977127
1337795,213.10032769955237
1337800,218.16789938264492
1337805,223.2453526933262
1337810,228.33158221235163
1337815,233.42541811844814
1337820,238.52563484404453
1337825,243.63096011080813
1337830,248.74008427988178
1337835,253.8516699514056
1337840,258.9643617478344
1337845,264.07679621578103
1337850,269.1876117800045
1337855,274.29545868677934
1337860,279.399008867923
1337865,284.4969656626403
1337870,289.5880733306992
1337875,294.67112629162574
1337880,299.74497802458546
1337885,304.8085495640501
1337890,309.8608375271952
1337895,314.9009216103746
1337900,319.9279714942568
1337905,324.9412530989024
1337910,329.94013413728965
1337915,334.92408891458905
1337920,339.89270233188574
1337925,344.84567305597307
1337930,349.7828158252369
1337935,354.7040628693862
1337940,359.60946442919794
1337945,4.499188371189712
1337950,9.373518900991444
1337955,14.232854388126597
1337960,19.077704322257222
1337965,23.908685432324578
1337970,28.7265170017051
1337975,33.53201542470902
1337980,38.32608805204389
1337985,43.109726378769956
1337990,47.8839986319708
1337995,52.650041818346736
1338000,57.40905329412347
1338005,62.16228192115957
1338010,66.91101887405802
1338015,71.65658816372928
1338020,76.40033694193271
1338025,81.14362565463547
1338030,85.88781810643819
1338035,90.63427150376369
1338040,95.38432654117317
1338045,100.13929759631849
1338050,104.90046309895875
1338055,109.66905613952837
1338060,114.4462553826949
1338065,119.23317635107851
1338070,124.03086314385216
1338075,128.8402806527327
1338080,133.66230733951755
1338085,138.49772863130733
1338090,143.34723099187104
1338095,148.2113967201104
1338100,153.09069952262286
1338105,157.98550090122527
1338110,162.89604738947932
1338115,167.82246866469313
1338120,172.7647765537086
1338125,177.7228649421883
1338130,182.69651058845653
1338135,187.68537483294418
1338140,192.68900618910226
1338145,197.70684378759728
1338150,202.73822164368582
1338155,207.78237370721735
1338160,212.83843964971675
1338165,217.90547133757656
1338170,222.9824399360522
1338175,228.06824358531634
1338180,233.16171558723548
1338185,238.26163303985948
1338190,243.36672585422366
1338195,248.47568609092406
1338200,253.58717754767113
1338205,258.6998455348737
1338210,263.81232677279286
1338215,268.92325934507033
1338220,274.0312926433176
1338225,279.13509723744346
1338230,284.23337460633354
1338235,289.3248666634197
1338240,294.40836501165444
1338245,299.48271986271294
1338250,304.54684855447863
1338255,309.59974360523034
1338260,314.640480238417
1338265,319.6682233198424
1338270,324.6822336483584
1338275,329.68187354602526
1338280,334.66661169811607
1338285,339.63602719885006
1338290,344.58981276512577
1338295,349.5277770877175
1338300,354.4498462974279
1338305,359.3560645309426
1338310,4.246593593292096
1338315,9.121711716965418
1338320,13.98181143223018
1338325,18.827396568270252
1338330,23.65907841391827
1338335,28.477571073969727
1338340,33.28368606366485
1338345,38.07832618965814
1338350,42.86247877061633
1338355,47.63720825449076
1338360,52.403648292695706
1338365,57.16299333254061
1338370,61.916489794112294
1338375,66.66542689320967
1338380,71.41112717798016
1338385,76.15493684377557
1338390,80.89821589186336
1338395,85.64232819739938
1338400,90.38863155199645
1338405,95.13846774619876
1338410,99.89315275720936
1338415,104.65396710745358
1338420,109.42214645851448
1338425,114.19887250825835
1338430,118.98526425318047
1338435,123.7823696829444
1338440,128.59115796970408
1338445,133.412512214235
1338450,138.24722280834777
1338455,143.09598146984146
1338460,147.95937600214603
1338465,152.83788582577876
1338470,157.73187832280846
1338475,162.6416060289026
1338480,167.56720469886093
1338485,172.50869226682693
1338490,177.46596870808096
1338495,182.43881680620902
1338500,187.4269038171652
1338505,192.4297840142172
1338510,197.44690208930692
1338515,202.47759737862827
1338520,207.52110887320347
1338525,212.57658096904078
1338530,217.64306990632193
1338535,222.71955084150343
1338540,227.80492549627024
1338545,232.89803031875368
1338550,237.9976450964366
1338555,243.10250195540232
1338560,248.2112946810401
1338565,253.3226882948105
1338570,258.4353288215818
1338575,263.5478531820895
1338580,268.6588991451508
1338585,273.7671152743179
1338590,278.8711708038202
1338595,283.9697653773959
1338600,289.06163858709704
1338605,294.14557924319007
1338610,299.2204343123371
1338615,304.28511745807685
1338620,309.33861711961043
1338625,314.38000406606267
1338630,319.40843836538903
1338635,324.42317570987257
1338640,329.4235730437875
1338645,334.4090934435123
1338650,339.37931020467755
1338655,344.33391010075155
1338660,349.27269577882385
1338665,354.195587271982
1338670,359.1026226125675
1338675,3.993957540473657
1338680,8.86986430934344
1338685,13.730729602316508
1338690,18.577051577491392
1338695,23.409436071314882
1338700,28.2285919955222
1338705,33.03532597005287
1338710,37.83053623903033
1338715,42.615205925113536
1338720,47.390395675892826
1338725,52.157235764663575
1338730,56.916917706819135
1338735,61.67068545578121
1338740,66.4198262431998
1338745,71.16566112867878
1338750,75.90953532449119
1338755,80.65280836076363
1338760,85.39684415669795
1338765,90.14300106222181
1338770,94.89262193774157
1338775,99.64702433419002
1338780,104.40749084115279
1338785,109.17525966761207
1338790,113.95151552091669
1338795,118.73738084919187
1338800,123.53390751183132
1338805,128.34206894167818
1338810,133.16275286086625
1338815,137.99675460993845
1338820,142.84477114684822
1338825,147.70739576726166
1338830,152.58511359598478
1338835,157.47829788781596
1338840,162.3872071750214
1338845,167.3119832877569
1338850,172.25265026677334
1338855,177.20911417902366
1338860,182.1811638379785
1338865,187.1684724216022
1338870,192.17059997225545
1338875,197.18699675464137
1338880,202.2170074389795
1338885,207.25987607303352
1338890,212.31475179454227
1338895,217.38069523608388
1338900,222.4566855664735
1338905,227.54162811043264
1338910,232.63436248542473
1338915,237.73367119263722
1338920,242.8382885978252
1338925,247.94691023698846
1338930,253.05820238149565
1338935,258.1708117973373
1338940,263.2833756320367
1338945,268.3945313663941
1338950,273.50292676235074
1338955,278.60722974420116
1338960,283.70613814675835
1338965,288.7983892651836
1338970,293.8827691409953
1338975,298.95812151888504
1338980,304.02335640934746
1338985,309.0774581929081
1338990,314.11949320320116
1338995,319.14861672694184
1339000,324.1640793650865
1339005,329.1652326971947
1339010,334.1515342013699
1339015,339.1225513840427
1339020,344.0779650813389
1339025,349.0175719007142
1339030,353.9412857793472
1339035,358.8491386441267
1339040,3.741280166774785
1339045,8.617976616504954
1339050,13.479608821575738
1339055,18.32666925850729
1339060,23.15975829919221
1339065,27.979579647928638
1339070,32.78693501274169
1339075,37.582718057791624
1339080,42.367907689715345
1339085,47.14356073458465
1339090,51.910804065280225
1339095,56.67082624138308
1339100,61.42486872527642
1339105,66.17421673930959
1339110,70.92018982831577
1339115,75.66413219530843
1339120,80.40740287268267
1339125,85.15136579670353
1339130,89.89737984967394
1339135,94.64678893525013
1339140,99.40091215224514
1339145,104.16103413233682
1339150,108.92839560716209
1339155,113.70418427025523
1339160,118.48952599922139
1339165,123.28547650187376
1339170,128.09301345239325
1339175,132.91302917640402
1339180,137.74632394710665
1339185,142.59359994814574
1339190,147.45545595598824
1339195,152.33238278949986
1339200,157.22475956856687
1339205,162.1328508169148
1339210,167.05680443681666
1339215,171.99665057529953
1339220,176.95230139308342
1339225,181.92355173752864
1339230,186.91008071547077
1339235,191.91145414735806
1339240,196.92712788152843
1339245,201.95645193620925
1339250,206.99867543087595
1339255,212.0529522621531
1339260,217.11834747404396
1339265,222.19384426779436
1339270,227.27835159312366
1339275,232.37071226000594
1339280,237.46971150704766
1339285,242.57408596476708
1339290,247.68253294539136
1339295,252.79371999633324
1339300,257.9062946508457
1339305,263.0188943105681
1339310,268.1301561945872
1339315,273.23872728969553
1339320,278.34327423652934
1339325,283.4424930862127
1339330,288.53511886205575
1339335,293.6199348609862
1339340,298.69578162832016
1339345,303.7615655433836
1339350,308.8162669483366
1339355,313.85894775973895
1339360,318.8887585007719
1339365,323.9049446959038
1339370,328.9068525731583
1339375,333.89393402359116
1339380,338.86575077294566
1339385,343.8219777267113
1339390,348.76240545704854
1339395,353.68694180666677
1339400,358.59561259651036
1339405,3.4885614270568244
1339410,8.366048577629154
1339415,13.228449013486683
1339420,18.07624952016164
1339425,22.910044992447936
1339430,27.73053391293268
1339435,32.538513061687176
1339440,37.33487150460658
1339445,42.12058391285126
1339450,46.89670327004707
1339455,51.66435302595167
