Name, Date and Time, RA (J2000), Dec (J2000), Mag., Phase, "Dist., AU", Elong.
Vigorous (Sun), 2030-11-15 05:40:00,   15h19m16.6s, -18°19'24.2", -26.77, —, 0.989259, —
Vigorous (Sun), 2030-11-16 05:40:00,   15h23m23.0s, -18°34'44.7", -26.77, —, 0.989043, —
Vigorous (Sun), 2030-11-17 05:40:00,   15h27m30.3s, -18°49'45.6", -26.77, —, 0.988831, —
Vigorous (Sun), 2030-11-18 05:40:00,   15h31m38.5s, -19°04'26.4", -26.77, —, 0.988622, —
Vigorous (Sun), 2030-11-19 05:40:00,   15h35m47.5s, -19°18'46.8", -26.77, —, 0.988418, —
Vigorous (Sun), 2030-11-20 05:40:00,   15h39m57.3s, -19°32'46.5", -26.77, —, 0.988216, —
Vigorous (Sun), 2030-11-21 05:40:00,   15h44m08.0s, -19°46'25.0", -26.77, —, 0.988018, —
Vigorous (Sun), 2030-11-22 05:40:00,   15h48m19.5s, -19°59'41.9", -26.77, —, 0.987822, —
Vigorous (Sun), 2030-11-23 05:40:00,   15h52m31.8s, -20°12'37.0", -26.77, —, 0.987629, —
Vigorous (Sun), 2030-11-24 05:40:00,   15h56m45.0s, -20°25'09.7", -26.77, —, 0.987439, —
Vigorous (Sun), 2030-11-25 05:40:00,   16h00m58.9s, -20°37'19.9", -26.77, —, 0.987250, —
Vigorous (Sun), 2030-11-26 05:40:00,   16h05m13.5s, -20°49'07.1", -26.77, —, 0.987064, —
Vigorous (Sun), 2030-11-27 05:40:00,   16h09m29.0s, -21°00'30.9", -26.77, —, 0.986881, —
Vigorous (Sun), 2030-11-28 05:40:00,   16h13m45.1s, -21°11'31.1", -26.77, —, 0.986699, —
Vigorous (Sun), 2030-11-29 05:40:00,   16h18m02.0s, -21°22'07.3", -26.77, —, 0.986521, —
Vigorous (Sun), 2030-11-30 05:40:00,   16h22m19.5s, -21°32'19.3", -26.77, —, 0.986346, —
Vigorous (Sun), 2030-12-01 05:40:00,   16h26m37.7s, -21°42'06.6", -26.77, —, 0.986174, —
Vigorous (Sun), 2030-12-02 05:40:00,   16h30m56.5s, -21°51'29.1", -26.77, —, 0.986006, —
Vigorous (Sun), 2030-12-03 05:40:00,   16h35m15.9s, -22°00'26.5", -26.77, —, 0.985842, —
Vigorous (Sun), 2030-12-04 05:40:00,   16h39m36.0s, -22°08'58.4", -26.77, —, 0.985683, —
Vigorous (Sun), 2030-12-05 05:40:00,   16h43m56.6s, -22°17'04.7", -26.77, —, 0.985529, —
Vigorous (Sun), 2030-12-06 05:40:00,   16h48m17.7s, -22°24'45.0", -26.77, —, 0.985380, —
Vigorous (Sun), 2030-12-07 05:40:00,   16h52m39.4s, -22°31'59.2", -26.77, —, 0.985237, —
Vigorous (Sun), 2030-12-08 05:40:00,   16h57m01.6s, -22°38'47.0", -26.77, —, 0.985099, —
Vigorous (Sun), 2030-12-09 05:40:00,   17h01m24.3s, -22°45'08.3", -26.78, —, 0.984966, —
Vigorous (Sun), 2030-12-10 05:40:00,   17h05m47.4s, -22°51'02.7", -26.78, —, 0.984840, —
Vigorous (Sun), 2030-12-11 05:40:00,   17h10m11.0s, -22°56'30.1", -26.78, —, 0.984719, —
Vigorous (Sun), 2030-12-12 05:40:00,   17h14m35.0s, -23°01'30.4", -26.78, —, 0.984604, —
Vigorous (Sun), 2030-12-13 05:40:00,   17h18m59.3s, -23°06'03.3", -26.78, —, 0.984495, —
Vigorous (Sun), 2030-12-14 05:40:00,   17h23m24.0s, -23°10'08.7", -26.78, —, 0.984392, —
Vigorous (Sun), 2030-12-15 05:40:00,   17h27m49.1s, -23°13'46.5", -26.78, —, 0.984294, —
Vigorous (Sun), 2030-12-16 05:40:00,   17h32m14.4s, -23°16'56.5", -26.78, —, 0.984202, —
Vigorous (Sun), 2030-12-17 05:40:00,   17h36m40.0s, -23°19'38.6", -26.78, —, 0.984115, —
Vigorous (Sun), 2030-12-18 05:40:00,   17h41m05.8s, -23°21'52.7", -26.78, —, 0.984034, —
Vigorous (Sun), 2030-12-19 05:40:00,   17h45m31.9s, -23°23'38.7", -26.78, —, 0.983957, —
Vigorous (Sun), 2030-12-20 05:40:00,   17h49m58.1s, -23°24'56.6", -26.78, —, 0.983885, —
Vigorous (Sun), 2030-12-21 05:40:00,   17h54m24.4s, -23°25'46.2", -26.78, —, 0.983817, —
Vigorous (Sun), 2030-12-22 05:40:00,   17h58m50.8s, -23°26'07.6", -26.78, —, 0.983753, —
Vigorous (Sun), 2030-12-23 05:40:00,   18h03m17.3s, -23°26'00.8", -26.78, —, 0.983693, —
Vigorous (Sun), 2030-12-24 05:40:00,   18h07m43.8s, -23°25'25.6", -26.78, —, 0.983637, —
Vigorous (Sun), 2030-12-25 05:40:00,   18h12m10.3s, -23°24'22.3", -26.78, —, 0.983584, —
Vigorous (Sun), 2030-12-26 05:40:00,   18h16m36.7s, -23°22'50.6", -26.78, —, 0.983534, —
Vigorous (Sun), 2030-12-27 05:40:00,   18h21m03.1s, -23°20'50.9", -26.78, —, 0.983488, —
Vigorous (Sun), 2030-12-28 05:40:00,   18h25m29.3s, -23°18'23.0", -26.78, —, 0.983445, —
Vigorous (Sun), 2030-12-29 05:40:00,   18h29m55.3s, -23°15'27.0", -26.78, —, 0.983407, —
Vigorous (Sun), 2030-12-30 05:40:00,   18h34m21.1s, -23°12'03.1", -26.78, —, 0.983373, —
Vigorous (Sun), 2030-12-31 05:40:00,   18h38m46.6s, -23°08'11.4", -26.78, —, 0.983343, —
Vigorous (Sun), 2031-01-01 05:40:00,   18h43m11.9s, -23°03'52.0", -26.78, —, 0.983319, —
Vigorous (Sun), 2031-01-02 05:40:00,   18h47m36.8s, -22°59'04.9", -26.78, —, 0.983300, —
Vigorous (Sun), 2031-01-03 05:40:00,   18h52m01.5s, -22°53'50.4", -26.78, —, 0.983286, —
Vigorous (Sun), 2031-01-04 05:40:00,   18h56m25.7s, -22°48'08.6", -26.78, —, 0.983278, —
Vigorous (Sun), 2031-01-05 05:40:00,   19h00m49.6s, -22°41'59.7", -26.78, —, 0.983276, —
Vigorous (Sun), 2031-01-06 05:40:00,   19h05m13.0s, -22°35'23.8", -26.78, —, 0.983280, —
Vigorous (Sun), 2031-01-07 05:40:00,   19h09m36.0s, -22°28'21.0", -26.78, —, 0.983290, —
Vigorous (Sun), 2031-01-08 05:40:00,   19h13m58.5s, -22°20'51.8", -26.78, —, 0.983306, —
Vigorous (Sun), 2031-01-09 05:40:00,   19h18m20.5s, -22°12'56.1", -26.78, —, 0.983329, —
Vigorous (Sun), 2031-01-10 05:40:00,   19h22m41.9s, -22°04'34.3", -26.78, —, 0.983358, —
Vigorous (Sun), 2031-01-11 05:40:00,   19h27m02.9s, -21°55'46.6", -26.78, —, 0.983393, —
Vigorous (Sun), 2031-01-12 05:40:00,   19h31m23.3s, -21°46'33.1", -26.78, —, 0.983435, —
Vigorous (Sun), 2031-01-13 05:40:00,   19h35m43.1s, -21°36'54.3", -26.78, —, 0.983482, —
Vigorous (Sun), 2031-01-14 05:40:00,   19h40m02.3s, -21°26'50.3", -26.78, —, 0.983536, —
Vigorous (Sun), 2031-01-15 05:40:00,   19h44m20.9s, -21°16'21.4", -26.78, —, 0.983595, —
Vigorous (Sun), 2031-01-16 05:40:00,   19h48m38.8s, -21°05'27.9", -26.78, —, 0.983660, —
Vigorous (Sun), 2031-01-17 05:40:00,   19h52m56.1s, -20°54'10.1", -26.78, —, 0.983730, —
Vigorous (Sun), 2031-01-18 05:40:00,   19h57m12.7s, -20°42'28.3", -26.78, —, 0.983805, —
Vigorous (Sun), 2031-01-19 05:40:00,   20h01m28.7s, -20°30'22.9", -26.78, —, 0.983884, —
Vigorous (Sun), 2031-01-20 05:40:00,   20h05m43.9s, -20°17'54.1", -26.78, —, 0.983967, —
Vigorous (Sun), 2031-01-21 05:40:00,   20h09m58.5s, -20°05'02.3", -26.78, —, 0.984055, —
Vigorous (Sun), 2031-01-22 05:40:00,   20h14m12.2s, -19°51'48.0", -26.78, —, 0.984145, —
Vigorous (Sun), 2031-01-23 05:40:00,   20h18m25.3s, -19°38'11.4", -26.78, —, 0.984239, —
Vigorous (Sun), 2031-01-24 05:40:00,   20h22m37.5s, -19°24'12.9", -26.78, —, 0.984336, —
Vigorous (Sun), 2031-01-25 05:40:00,   20h26m49.0s, -19°09'53.0", -26.78, —, 0.984437, —
Vigorous (Sun), 2031-01-26 05:40:00,   20h30m59.7s, -18°55'12.0", -26.78, —, 0.984541, —
Vigorous (Sun), 2031-01-27 05:40:00,   20h35m09.5s, -18°40'10.3", -26.78, —, 0.984648, —
Vigorous (Sun), 2031-01-28 05:40:00,   20h39m18.6s, -18°24'48.4", -26.78, —, 0.984759, —
Vigorous (Sun), 2031-01-29 05:40:00,   20h43m26.8s, -18°09'06.5", -26.78, —, 0.984875, —
Vigorous (Sun), 2031-01-30 05:40:00,   20h47m34.2s, -17°53'05.2", -26.77, —, 0.984994, —
Vigorous (Sun), 2031-01-31 05:40:00,   20h51m40.7s, -17°36'44.7", -26.77, —, 0.985118, —
Vigorous (Sun), 2031-02-01 05:40:00,   20h55m46.5s, -17°20'05.6", -26.77, —, 0.985247, —
Vigorous (Sun), 2031-02-02 05:40:00,   20h59m51.3s, -17°03'08.1", -26.77, —, 0.985380, —
Vigorous (Sun), 2031-02-03 05:40:00,   21h03m55.4s, -16°45'52.7", -26.77, —, 0.985519, —
Vigorous (Sun), 2031-02-04 05:40:00,   21h07m58.6s, -16°28'19.8", -26.77, —, 0.985663, —
Vigorous (Sun), 2031-02-05 05:40:00,   21h12m01.0s, -16°10'29.8", -26.77, —, 0.985812, —
Vigorous (Sun), 2031-02-06 05:40:00,   21h16m02.6s, -15°52'23.0", -26.77, —, 0.985966, —
Vigorous (Sun), 2031-02-07 05:40:00,   21h20m03.4s, -15°33'59.9", -26.77, —, 0.986126, —
Vigorous (Sun), 2031-02-08 05:40:00,   21h24m03.4s, -15°15'20.8", -26.77, —, 0.986291, —
Vigorous (Sun), 2031-02-09 05:40:00,   21h28m02.5s, -14°56'26.2", -26.77, —, 0.986462, —
Vigorous (Sun), 2031-02-10 05:40:00,   21h32m00.9s, -14°37'16.4", -26.77, —, 0.986638, —
Vigorous (Sun), 2031-02-11 05:40:00,   21h35m58.5s, -14°17'51.9", -26.77, —, 0.986819, —
Vigorous (Sun), 2031-02-12 05:40:00,   21h39m55.4s, -13°58'13.1", -26.77, —, 0.987006, —
Vigorous (Sun), 2031-02-13 05:40:00,   21h43m51.5s, -13°38'20.3", -26.77, —, 0.987197, —
Vigorous (Sun), 2031-02-14 05:40:00,   21h47m46.9s, -13°18'14.0", -26.77, —, 0.987392, —
Vigorous (Sun), 2031-02-15 05:40:00,   21h51m41.5s, -12°57'54.5", -26.77, —, 0.987592, —
Vigorous (Sun), 2031-02-16 05:40:00,   21h55m35.4s, -12°37'22.3", -26.77, —, 0.987795, —
Vigorous (Sun), 2031-02-17 05:40:00,   21h59m28.7s, -12°16'37.8", -26.77, —, 0.988002, —
Vigorous (Sun), 2031-02-18 05:40:00,   22h03m21.2s, -11°55'41.4", -26.77, —, 0.988211, —
Vigorous (Sun), 2031-02-19 05:40:00,   22h07m13.1s, -11°34'33.6", -26.77, —, 0.988423, —
Vigorous (Sun), 2031-02-20 05:40:00,   22h11m04.3s, -11°13'14.8", -26.77, —, 0.988637, —
Vigorous (Sun), 2031-02-21 05:40:00,   22h14m54.8s, -10°51'45.5", -26.77, —, 0.988854, —
Vigorous (Sun), 2031-02-22 05:40:00,   22h18m44.7s, -10°30'06.0", -26.77, —, 0.989072, —
Vigorous (Sun), 2031-02-23 05:40:00,   22h22m33.9s, -10°08'16.9", -26.77, —, 0.989291, —
Vigorous (Sun), 2031-02-24 05:40:00,   22h26m22.5s, -9°46'18.5", -26.77, —, 0.989513, —
Vigorous (Sun), 2031-02-25 05:40:00,   22h30m10.5s, -9°24'11.2", -26.76, —, 0.989737, —
Vigorous (Sun), 2031-02-26 05:40:00,   22h33m57.9s, -9°01'55.6", -26.76, —, 0.989962, —
Vigorous (Sun), 2031-02-27 05:40:00,   22h37m44.7s, -8°39'32.0", -26.76, —, 0.990190, —
Vigorous (Sun), 2031-02-28 05:40:00,   22h41m30.9s, -8°17'00.7", -26.76, —, 0.990420, —
Vigorous (Sun), 2031-03-01 05:40:00,   22h45m16.6s, -7°54'22.3", -26.76, —, 0.990653, —
Vigorous (Sun), 2031-03-02 05:40:00,   22h49m01.7s, -7°31'37.1", -26.76, —, 0.990888, —
Vigorous (Sun), 2031-03-03 05:40:00,   22h52m46.3s, -7°08'45.5", -26.76, —, 0.991127, —
Vigorous (Sun), 2031-03-04 05:40:00,   22h56m30.4s, -6°45'47.9", -26.76, —, 0.991368, —
Vigorous (Sun), 2031-03-05 05:40:00,   23h00m14.0s, -6°22'44.7", -26.76, —, 0.991612, —
Vigorous (Sun), 2031-03-06 05:40:00,   23h03m57.2s, -5°59'36.2", -26.76, —, 0.991860, —
Vigorous (Sun), 2031-03-07 05:40:00,   23h07m39.9s, -5°36'22.8", -26.76, —, 0.992111, —
Vigorous (Sun), 2031-03-08 05:40:00,   23h11m22.2s, -5°13'04.9", -26.76, —, 0.992366, —
Vigorous (Sun), 2031-03-09 05:40:00,   23h15m04.1s, -4°49'42.9", -26.76, —, 0.992624, —
Vigorous (Sun), 2031-03-10 05:40:00,   23h18m45.6s, -4°26'17.1", -26.76, —, 0.992886, —
Vigorous (Sun), 2031-03-11 05:40:00,   23h22m26.8s, -4°02'47.9", -26.76, —, 0.993151, —
Vigorous (Sun), 2031-03-12 05:40:00,   23h26m07.7s, -3°39'15.6", -26.76, —, 0.993419, —
Vigorous (Sun), 2031-03-13 05:40:00,   23h29m48.2s, -3°15'40.6", -26.76, —, 0.993691, —
Vigorous (Sun), 2031-03-14 05:40:00,   23h33m28.5s, -2°52'03.2", -26.76, —, 0.993965, —
Vigorous (Sun), 2031-03-15 05:40:00,   23h37m08.5s, -2°28'23.9", -26.75, —, 0.994241, —
Vigorous (Sun), 2031-03-16 05:40:00,   23h40m48.3s, -2°04'42.9", -26.75, —, 0.994520, —
Vigorous (Sun), 2031-03-17 05:40:00,   23h44m27.9s, -1°41'00.7", -26.75, —, 0.994801, —
Vigorous (Sun), 2031-03-18 05:40:00,   23h48m07.3s, -1°17'17.7", -26.75, —, 0.995082, —
Vigorous (Sun), 2031-03-19 05:40:00,   23h51m46.5s, -0°53'34.1", -26.75, —, 0.995365, —
Vigorous (Sun), 2031-03-20 05:40:00,   23h55m25.6s, -0°29'50.5", -26.75, —, 0.995648, —
Vigorous (Sun), 2031-03-21 05:40:00,   23h59m04.5s, -0°06'07.1", -26.75, —, 0.995930, —
