Name, Date and Time, RA (J2000), Dec (J2000), Mag., Phase, "Dist., AU", Elong.
Vigorous (Sun), 2029-11-14 23:31:00,   15h19m17.4s, -18°19'26.7", -26.77, —, 0.989286, —
Vigorous (Sun), 2029-11-15 23:31:00,   15h23m23.9s, -18°34'47.0", -26.77, —, 0.989060, —
Vigorous (Sun), 2029-11-16 23:31:00,   15h27m31.2s, -18°49'47.6", -26.77, —, 0.988837, —
Vigorous (Sun), 2029-11-17 23:31:00,   15h31m39.3s, -19°04'28.1", -26.77, —, 0.988619, —
Vigorous (Sun), 2029-11-18 23:31:00,   15h35m48.2s, -19°18'48.2", -26.77, —, 0.988405, —
Vigorous (Sun), 2029-11-19 23:31:00,   15h39m57.9s, -19°32'47.4", -26.77, —, 0.988196, —
Vigorous (Sun), 2029-11-20 23:31:00,   15h44m08.5s, -19°46'25.5", -26.77, —, 0.987992, —
Vigorous (Sun), 2029-11-21 23:31:00,   15h48m19.9s, -19°59'42.1", -26.77, —, 0.987792, —
Vigorous (Sun), 2029-11-22 23:31:00,   15h52m32.0s, -20°12'36.8", -26.77, —, 0.987598, —
Vigorous (Sun), 2029-11-23 23:31:00,   15h56m45.0s, -20°25'09.2", -26.77, —, 0.987408, —
Vigorous (Sun), 2029-11-24 23:31:00,   16h00m58.7s, -20°37'19.0", -26.77, —, 0.987223, —
Vigorous (Sun), 2029-11-25 23:31:00,   16h05m13.2s, -20°49'06.0", -26.77, —, 0.987043, —
Vigorous (Sun), 2029-11-26 23:31:00,   16h09m28.5s, -21°00'29.6", -26.77, —, 0.986868, —
Vigorous (Sun), 2029-11-27 23:31:00,   16h13m44.5s, -21°11'29.7", -26.77, —, 0.986697, —
Vigorous (Sun), 2029-11-28 23:31:00,   16h18m01.3s, -21°22'05.9", -26.77, —, 0.986531, —
Vigorous (Sun), 2029-11-29 23:31:00,   16h22m18.8s, -21°32'17.8", -26.77, —, 0.986369, —
Vigorous (Sun), 2029-11-30 23:31:00,   16h26m37.0s, -21°42'05.2", -26.77, —, 0.986211, —
Vigorous (Sun), 2029-12-01 23:31:00,   16h30m55.8s, -21°51'27.8", -26.77, —, 0.986056, —
Vigorous (Sun), 2029-12-02 23:31:00,   16h35m15.3s, -22°00'25.2", -26.77, —, 0.985905, —
Vigorous (Sun), 2029-12-03 23:31:00,   16h39m35.5s, -22°08'57.2", -26.77, —, 0.985757, —
Vigorous (Sun), 2029-12-04 23:31:00,   16h43m56.2s, -22°17'03.5", -26.77, —, 0.985612, —
Vigorous (Sun), 2029-12-05 23:31:00,   16h48m17.6s, -22°24'43.8", -26.77, —, 0.985469, —
Vigorous (Sun), 2029-12-06 23:31:00,   16h52m39.4s, -22°31'58.0", -26.77, —, 0.985330, —
Vigorous (Sun), 2029-12-07 23:31:00,   16h57m01.8s, -22°38'45.7", -26.77, —, 0.985193, —
Vigorous (Sun), 2029-12-08 23:31:00,   17h01m24.7s, -22°45'06.8", -26.77, —, 0.985060, —
Vigorous (Sun), 2029-12-09 23:31:00,   17h05m48.0s, -22°51'01.1", -26.78, —, 0.984930, —
Vigorous (Sun), 2029-12-10 23:31:00,   17h10m11.7s, -22°56'28.4", -26.78, —, 0.984804, —
Vigorous (Sun), 2029-12-11 23:31:00,   17h14m35.8s, -23°01'28.4", -26.78, —, 0.984682, —
Vigorous (Sun), 2029-12-12 23:31:00,   17h19m00.2s, -23°06'01.2", -26.78, —, 0.984564, —
Vigorous (Sun), 2029-12-13 23:31:00,   17h23m25.0s, -23°10'06.4", -26.78, —, 0.984451, —
Vigorous (Sun), 2029-12-14 23:31:00,   17h27m50.1s, -23°13'44.0", -26.78, —, 0.984343, —
Vigorous (Sun), 2029-12-15 23:31:00,   17h32m15.4s, -23°16'53.8", -26.78, —, 0.984241, —
Vigorous (Sun), 2029-12-16 23:31:00,   17h36m41.0s, -23°19'35.8", -26.78, —, 0.984144, —
Vigorous (Sun), 2029-12-17 23:31:00,   17h41m06.7s, -23°21'49.8", -26.78, —, 0.984052, —
Vigorous (Sun), 2029-12-18 23:31:00,   17h45m32.6s, -23°23'35.8", -26.78, —, 0.983967, —
Vigorous (Sun), 2029-12-19 23:31:00,   17h49m58.7s, -23°24'53.7", -26.78, —, 0.983887, —
Vigorous (Sun), 2029-12-20 23:31:00,   17h54m24.9s, -23°25'43.5", -26.78, —, 0.983814, —
Vigorous (Sun), 2029-12-21 23:31:00,   17h58m51.1s, -23°26'05.0", -26.78, —, 0.983746, —
Vigorous (Sun), 2029-12-22 23:31:00,   18h03m17.4s, -23°25'58.4", -26.78, —, 0.983686, —
Vigorous (Sun), 2029-12-23 23:31:00,   18h07m43.7s, -23°25'23.4", -26.78, —, 0.983631, —
Vigorous (Sun), 2029-12-24 23:31:00,   18h12m10.0s, -23°24'20.3", -26.78, —, 0.983582, —
Vigorous (Sun), 2029-12-25 23:31:00,   18h16m36.3s, -23°22'48.9", -26.78, —, 0.983540, —
Vigorous (Sun), 2029-12-26 23:31:00,   18h21m02.4s, -23°20'49.3", -26.78, —, 0.983503, —
Vigorous (Sun), 2029-12-27 23:31:00,   18h25m28.5s, -23°18'21.5", -26.78, —, 0.983472, —
Vigorous (Sun), 2029-12-28 23:31:00,   18h29m54.4s, -23°15'25.7", -26.78, —, 0.983446, —
Vigorous (Sun), 2029-12-29 23:31:00,   18h34m20.2s, -23°12'01.8", -26.78, —, 0.983425, —
Vigorous (Sun), 2029-12-30 23:31:00,   18h38m45.7s, -23°08'10.0", -26.78, —, 0.983408, —
Vigorous (Sun), 2029-12-31 23:31:00,   18h43m11.1s, -23°03'50.3", -26.78, —, 0.983396, —
Vigorous (Sun), 2030-01-01 23:31:00,   18h47m36.1s, -22°59'03.0", -26.78, —, 0.983388, —
Vigorous (Sun), 2030-01-02 23:31:00,   18h52m00.8s, -22°53'48.1", -26.78, —, 0.983384, —
Vigorous (Sun), 2030-01-03 23:31:00,   18h56m25.2s, -22°48'05.9", -26.78, —, 0.983383, —
Vigorous (Sun), 2030-01-04 23:31:00,   19h00m49.2s, -22°41'56.4", -26.78, —, 0.983386, —
Vigorous (Sun), 2030-01-05 23:31:00,   19h05m12.8s, -22°35'20.0", -26.78, —, 0.983393, —
Vigorous (Sun), 2030-01-06 23:31:00,   19h09m35.9s, -22°28'16.7", -26.78, —, 0.983403, —
Vigorous (Sun), 2030-01-07 23:31:00,   19h13m58.6s, -22°20'46.9", -26.78, —, 0.983417, —
Vigorous (Sun), 2030-01-08 23:31:00,   19h18m20.7s, -22°12'50.8", -26.78, —, 0.983436, —
Vigorous (Sun), 2030-01-09 23:31:00,   19h22m42.3s, -22°04'28.6", -26.78, —, 0.983458, —
Vigorous (Sun), 2030-01-10 23:31:00,   19h27m03.4s, -21°55'40.5", -26.78, —, 0.983486, —
Vigorous (Sun), 2030-01-11 23:31:00,   19h31m23.8s, -21°46'26.8", -26.78, —, 0.983518, —
Vigorous (Sun), 2030-01-12 23:31:00,   19h35m43.7s, -21°36'47.9", -26.78, —, 0.983555, —
Vigorous (Sun), 2030-01-13 23:31:00,   19h40m02.9s, -21°26'43.9", -26.78, —, 0.983598, —
Vigorous (Sun), 2030-01-14 23:31:00,   19h44m21.4s, -21°16'15.1", -26.78, —, 0.983646, —
Vigorous (Sun), 2030-01-15 23:31:00,   19h48m39.3s, -21°05'21.8", -26.78, —, 0.983700, —
Vigorous (Sun), 2030-01-16 23:31:00,   19h52m56.5s, -20°54'04.4", -26.78, —, 0.983759, —
Vigorous (Sun), 2030-01-17 23:31:00,   19h57m13.0s, -20°42'23.2", -26.78, —, 0.983825, —
Vigorous (Sun), 2030-01-18 23:31:00,   20h01m28.8s, -20°30'18.4", -26.78, —, 0.983897, —
Vigorous (Sun), 2030-01-19 23:31:00,   20h05m43.9s, -20°17'50.3", -26.78, —, 0.983975, —
Vigorous (Sun), 2030-01-20 23:31:00,   20h09m58.2s, -20°04'59.3", -26.78, —, 0.984059, —
Vigorous (Sun), 2030-01-21 23:31:00,   20h14m11.8s, -19°51'45.8", -26.78, —, 0.984149, —
Vigorous (Sun), 2030-01-22 23:31:00,   20h18m24.7s, -19°38'10.0", -26.78, —, 0.984246, —
Vigorous (Sun), 2030-01-23 23:31:00,   20h22m36.7s, -19°24'12.2", -26.78, —, 0.984348, —
Vigorous (Sun), 2030-01-24 23:31:00,   20h26m48.0s, -19°09'52.9", -26.78, —, 0.984456, —
Vigorous (Sun), 2030-01-25 23:31:00,   20h30m58.6s, -18°55'12.4", -26.78, —, 0.984570, —
Vigorous (Sun), 2030-01-26 23:31:00,   20h35m08.3s, -18°40'11.1", -26.78, —, 0.984688, —
Vigorous (Sun), 2030-01-27 23:31:00,   20h39m17.3s, -18°24'49.3", -26.78, —, 0.984812, —
Vigorous (Sun), 2030-01-28 23:31:00,   20h43m25.5s, -18°09'07.4", -26.78, —, 0.984939, —
Vigorous (Sun), 2030-01-29 23:31:00,   20h47m32.9s, -17°53'05.8", -26.77, —, 0.985071, —
Vigorous (Sun), 2030-01-30 23:31:00,   20h51m39.5s, -17°36'45.0", -26.77, —, 0.985206, —
Vigorous (Sun), 2030-01-31 23:31:00,   20h55m45.3s, -17°20'05.3", -26.77, —, 0.985344, —
Vigorous (Sun), 2030-02-01 23:31:00,   20h59m50.3s, -17°03'07.2", -26.77, —, 0.985485, —
Vigorous (Sun), 2030-02-02 23:31:00,   21h03m54.5s, -16°45'51.1", -26.77, —, 0.985630, —
Vigorous (Sun), 2030-02-03 23:31:00,   21h07m57.9s, -16°28'17.4", -26.77, —, 0.985777, —
Vigorous (Sun), 2030-02-04 23:31:00,   21h12m00.4s, -16°10'26.6", -26.77, —, 0.985928, —
Vigorous (Sun), 2030-02-05 23:31:00,   21h16m02.2s, -15°52'19.1", -26.77, —, 0.986081, —
Vigorous (Sun), 2030-02-06 23:31:00,   21h20m03.1s, -15°33'55.3", -26.77, —, 0.986238, —
Vigorous (Sun), 2030-02-07 23:31:00,   21h24m03.2s, -15°15'15.6", -26.77, —, 0.986398, —
Vigorous (Sun), 2030-02-08 23:31:00,   21h28m02.5s, -14°56'20.5", -26.77, —, 0.986561, —
Vigorous (Sun), 2030-02-09 23:31:00,   21h32m00.9s, -14°37'10.5", -26.77, —, 0.986728, —
Vigorous (Sun), 2030-02-10 23:31:00,   21h35m58.6s, -14°17'45.8", -26.77, —, 0.986899, —
Vigorous (Sun), 2030-02-11 23:31:00,   21h39m55.5s, -13°58'06.9", -26.77, —, 0.987074, —
Vigorous (Sun), 2030-02-12 23:31:00,   21h43m51.6s, -13°38'14.3", -26.77, —, 0.987253, —
Vigorous (Sun), 2030-02-13 23:31:00,   21h47m47.0s, -13°18'08.4", -26.77, —, 0.987436, —
Vigorous (Sun), 2030-02-14 23:31:00,   21h51m41.6s, -12°57'49.5", -26.77, —, 0.987624, —
Vigorous (Sun), 2030-02-15 23:31:00,   21h55m35.4s, -12°37'18.0", -26.77, —, 0.987817, —
Vigorous (Sun), 2030-02-16 23:31:00,   21h59m28.5s, -12°16'34.4", -26.77, —, 0.988015, —
Vigorous (Sun), 2030-02-17 23:31:00,   22h03m20.9s, -11°55'39.1", -26.77, —, 0.988217, —
Vigorous (Sun), 2030-02-18 23:31:00,   22h07m12.6s, -11°34'32.4", -26.77, —, 0.988424, —
Vigorous (Sun), 2030-02-19 23:31:00,   22h11m03.6s, -11°13'14.7", -26.77, —, 0.988637, —
Vigorous (Sun), 2030-02-20 23:31:00,   22h14m53.9s, -10°51'46.4", -26.77, —, 0.988854, —
Vigorous (Sun), 2030-02-21 23:31:00,   22h18m43.7s, -10°30'08.0", -26.77, —, 0.989075, —
Vigorous (Sun), 2030-02-22 23:31:00,   22h22m32.7s, -10°08'19.7", -26.77, —, 0.989301, —
Vigorous (Sun), 2030-02-23 23:31:00,   22h26m21.2s, -9°46'21.9", -26.76, —, 0.989531, —
Vigorous (Sun), 2030-02-24 23:31:00,   22h30m09.1s, -9°24'15.2", -26.76, —, 0.989764, —
Vigorous (Sun), 2030-02-25 23:31:00,   22h33m56.4s, -9°01'59.8", -26.76, —, 0.990001, —
Vigorous (Sun), 2030-02-26 23:31:00,   22h37m43.2s, -8°39'36.2", -26.76, —, 0.990241, —
Vigorous (Sun), 2030-02-27 23:31:00,   22h41m29.4s, -8°17'04.8", -26.76, —, 0.990482, —
Vigorous (Sun), 2030-02-28 23:31:00,   22h45m15.1s, -7°54'26.0", -26.76, —, 0.990726, —
Vigorous (Sun), 2030-03-01 23:31:00,   22h49m00.3s, -7°31'40.3", -26.76, —, 0.990971, —
Vigorous (Sun), 2030-03-02 23:31:00,   22h52m45.0s, -7°08'48.0", -26.76, —, 0.991218, —
Vigorous (Sun), 2030-03-03 23:31:00,   22h56m29.2s, -6°45'49.7", -26.76, —, 0.991466, —
Vigorous (Sun), 2030-03-04 23:31:00,   23h00m12.9s, -6°22'45.6", -26.76, —, 0.991716, —
Vigorous (Sun), 2030-03-05 23:31:00,   23h03m56.2s, -5°59'36.2", -26.76, —, 0.991966, —
Vigorous (Sun), 2030-03-06 23:31:00,   23h07m39.1s, -5°36'22.0", -26.76, —, 0.992218, —
Vigorous (Sun), 2030-03-07 23:31:00,   23h11m21.5s, -5°13'03.4", -26.76, —, 0.992471, —
Vigorous (Sun), 2030-03-08 23:31:00,   23h15m03.6s, -4°49'40.6", -26.76, —, 0.992725, —
Vigorous (Sun), 2030-03-09 23:31:00,   23h18m45.2s, -4°26'14.2", -26.76, —, 0.992980, —
Vigorous (Sun), 2030-03-10 23:31:00,   23h22m26.5s, -4°02'44.5", -26.76, —, 0.993237, —
Vigorous (Sun), 2030-03-11 23:31:00,   23h26m07.5s, -3°39'11.9", -26.76, —, 0.993495, —
Vigorous (Sun), 2030-03-12 23:31:00,   23h29m48.1s, -3°15'36.8", -26.76, —, 0.993756, —
Vigorous (Sun), 2030-03-13 23:31:00,   23h33m28.4s, -2°51'59.5", -26.76, —, 0.994018, —
Vigorous (Sun), 2030-03-14 23:31:00,   23h37m08.4s, -2°28'20.5", -26.75, —, 0.994282, —
Vigorous (Sun), 2030-03-15 23:31:00,   23h40m48.2s, -2°04'40.0", -26.75, —, 0.994548, —
Vigorous (Sun), 2030-03-16 23:31:00,   23h44m27.7s, -1°40'58.5", -26.75, —, 0.994817, —
Vigorous (Sun), 2030-03-17 23:31:00,   23h48m07.0s, -1°17'16.3", -26.75, —, 0.995088, —
Vigorous (Sun), 2030-03-18 23:31:00,   23h51m46.1s, -0°53'33.8", -26.75, —, 0.995362, —
Vigorous (Sun), 2030-03-19 23:31:00,   23h55m25.0s, -0°29'51.2", -26.75, —, 0.995639, —
Vigorous (Sun), 2030-03-20 23:31:00,   23h59m03.8s, -0°06'08.9", -26.75, —, 0.995919, —
Vigorous (Sun), 2030-03-21 23:31:00,    0h02m42.4s, +0°17'32.7", -26.75, —, 0.996201, —
