Name, Date and Time, RA (J2000), Dec (J2000), Mag., Phase, "Dist., AU", Elong.
Vigorous (Sun), 2031-11-15 11:49:00,   15h19m16.0s, -18°19'26.1", -26.77, —, 0.989251, —
Vigorous (Sun), 2031-11-16 11:49:00,   15h23m22.6s, -18°34'47.0", -26.77, —, 0.989027, —
Vigorous (Sun), 2031-11-17 11:49:00,   15h27m30.0s, -18°49'48.1", -26.77, —, 0.988806, —
Vigorous (Sun), 2031-11-18 11:49:00,   15h31m38.3s, -19°04'29.2", -26.77, —, 0.988586, —
Vigorous (Sun), 2031-11-19 11:49:00,   15h35m47.3s, -19°18'49.7", -26.77, —, 0.988369, —
Vigorous (Sun), 2031-11-20 11:49:00,   15h39m57.2s, -19°32'49.4", -26.77, —, 0.988155, —
Vigorous (Sun), 2031-11-21 11:49:00,   15h44m07.9s, -19°46'27.9", -26.77, —, 0.987944, —
Vigorous (Sun), 2031-11-22 11:49:00,   15h48m19.3s, -19°59'44.8", -26.77, —, 0.987736, —
Vigorous (Sun), 2031-11-23 11:49:00,   15h52m31.5s, -20°12'39.7", -26.77, —, 0.987532, —
Vigorous (Sun), 2031-11-24 11:49:00,   15h56m44.6s, -20°25'12.3", -26.77, —, 0.987332, —
Vigorous (Sun), 2031-11-25 11:49:00,   16h00m58.3s, -20°37'22.3", -26.77, —, 0.987137, —
Vigorous (Sun), 2031-11-26 11:49:00,   16h05m12.8s, -20°49'09.3", -26.77, —, 0.986947, —
Vigorous (Sun), 2031-11-27 11:49:00,   16h09m28.1s, -21°00'33.1", -26.77, —, 0.986761, —
Vigorous (Sun), 2031-11-28 11:49:00,   16h13m44.0s, -21°11'33.2", -26.77, —, 0.986582, —
Vigorous (Sun), 2031-11-29 11:49:00,   16h18m00.7s, -21°22'09.3", -26.77, —, 0.986407, —
Vigorous (Sun), 2031-11-30 11:49:00,   16h22m18.1s, -21°32'21.2", -26.77, —, 0.986238, —
Vigorous (Sun), 2031-12-01 11:49:00,   16h26m36.2s, -21°42'08.6", -26.77, —, 0.986074, —
Vigorous (Sun), 2031-12-02 11:49:00,   16h30m54.9s, -21°51'31.1", -26.77, —, 0.985915, —
Vigorous (Sun), 2031-12-03 11:49:00,   16h35m14.3s, -22°00'28.5", -26.77, —, 0.985762, —
Vigorous (Sun), 2031-12-04 11:49:00,   16h39m34.3s, -22°09'00.6", -26.77, —, 0.985614, —
Vigorous (Sun), 2031-12-05 11:49:00,   16h43m54.9s, -22°17'06.9", -26.77, —, 0.985471, —
Vigorous (Sun), 2031-12-06 11:49:00,   16h48m16.1s, -22°24'47.4", -26.77, —, 0.985333, —
Vigorous (Sun), 2031-12-07 11:49:00,   16h52m37.9s, -22°32'01.7", -26.77, —, 0.985199, —
Vigorous (Sun), 2031-12-08 11:49:00,   16h57m00.2s, -22°38'49.6", -26.77, —, 0.985070, —
Vigorous (Sun), 2031-12-09 11:49:00,   17h01m23.0s, -22°45'10.9", -26.78, —, 0.984945, —
Vigorous (Sun), 2031-12-10 11:49:00,   17h05m46.4s, -22°51'05.4", -26.78, —, 0.984824, —
Vigorous (Sun), 2031-12-11 11:49:00,   17h10m10.1s, -22°56'32.8", -26.78, —, 0.984707, —
Vigorous (Sun), 2031-12-12 11:49:00,   17h14m34.3s, -23°01'33.1", -26.78, —, 0.984593, —
Vigorous (Sun), 2031-12-13 11:49:00,   17h18m58.8s, -23°06'06.0", -26.78, —, 0.984483, —
Vigorous (Sun), 2031-12-14 11:49:00,   17h23m23.7s, -23°10'11.4", -26.78, —, 0.984376, —
Vigorous (Sun), 2031-12-15 11:49:00,   17h27m49.0s, -23°13'49.1", -26.78, —, 0.984272, —
Vigorous (Sun), 2031-12-16 11:49:00,   17h32m14.5s, -23°16'59.1", -26.78, —, 0.984172, —
Vigorous (Sun), 2031-12-17 11:49:00,   17h36m40.2s, -23°19'41.2", -26.78, —, 0.984075, —
Vigorous (Sun), 2031-12-18 11:49:00,   17h41m06.1s, -23°21'55.3", -26.78, —, 0.983981, —
Vigorous (Sun), 2031-12-19 11:49:00,   17h45m32.2s, -23°23'41.3", -26.78, —, 0.983892, —
Vigorous (Sun), 2031-12-20 11:49:00,   17h49m58.4s, -23°24'59.2", -26.78, —, 0.983807, —
Vigorous (Sun), 2031-12-21 11:49:00,   17h54m24.7s, -23°25'49.0", -26.78, —, 0.983727, —
Vigorous (Sun), 2031-12-22 11:49:00,   17h58m51.1s, -23°26'10.6", -26.78, —, 0.983651, —
Vigorous (Sun), 2031-12-23 11:49:00,   18h03m17.4s, -23°26'03.9", -26.78, —, 0.983581, —
Vigorous (Sun), 2031-12-24 11:49:00,   18h07m43.8s, -23°25'29.0", -26.78, —, 0.983517, —
Vigorous (Sun), 2031-12-25 11:49:00,   18h12m10.1s, -23°24'25.9", -26.78, —, 0.983459, —
Vigorous (Sun), 2031-12-26 11:49:00,   18h16m36.4s, -23°22'54.5", -26.78, —, 0.983406, —
Vigorous (Sun), 2031-12-27 11:49:00,   18h21m02.6s, -23°20'55.0", -26.78, —, 0.983360, —
Vigorous (Sun), 2031-12-28 11:49:00,   18h25m28.6s, -23°18'27.4", -26.78, —, 0.983320, —
Vigorous (Sun), 2031-12-29 11:49:00,   18h29m54.5s, -23°15'31.7", -26.78, —, 0.983287, —
Vigorous (Sun), 2031-12-30 11:49:00,   18h34m20.1s, -23°12'08.0", -26.78, —, 0.983259, —
Vigorous (Sun), 2031-12-31 11:49:00,   18h38m45.6s, -23°08'16.4", -26.78, —, 0.983239, —
Vigorous (Sun), 2032-01-01 11:49:00,   18h43m10.8s, -23°03'57.0", -26.78, —, 0.983224, —
Vigorous (Sun), 2032-01-02 11:49:00,   18h47m35.7s, -22°59'10.0", -26.78, —, 0.983215, —
Vigorous (Sun), 2032-01-03 11:49:00,   18h52m00.3s, -22°53'55.4", -26.78, —, 0.983213, —
Vigorous (Sun), 2032-01-04 11:49:00,   18h56m24.6s, -22°48'13.4", -26.78, —, 0.983216, —
Vigorous (Sun), 2032-01-05 11:49:00,   19h00m48.5s, -22°42'04.2", -26.78, —, 0.983224, —
Vigorous (Sun), 2032-01-06 11:49:00,   19h05m12.0s, -22°35'27.9", -26.78, —, 0.983238, —
Vigorous (Sun), 2032-01-07 11:49:00,   19h09m35.1s, -22°28'24.8", -26.78, —, 0.983257, —
Vigorous (Sun), 2032-01-08 11:49:00,   19h13m57.8s, -22°20'55.0", -26.78, —, 0.983281, —
Vigorous (Sun), 2032-01-09 11:49:00,   19h18m20.0s, -22°12'58.8", -26.78, —, 0.983309, —
Vigorous (Sun), 2032-01-10 11:49:00,   19h22m41.6s, -22°04'36.4", -26.78, —, 0.983341, —
Vigorous (Sun), 2032-01-11 11:49:00,   19h27m02.8s, -21°55'48.1", -26.78, —, 0.983377, —
Vigorous (Sun), 2032-01-12 11:49:00,   19h31m23.4s, -21°46'34.0", -26.78, —, 0.983417, —
Vigorous (Sun), 2032-01-13 11:49:00,   19h35m43.4s, -21°36'54.6", -26.78, —, 0.983460, —
Vigorous (Sun), 2032-01-14 11:49:00,   19h40m02.7s, -21°26'50.1", -26.78, —, 0.983507, —
Vigorous (Sun), 2032-01-15 11:49:00,   19h44m21.5s, -21°16'20.8", -26.78, —, 0.983557, —
Vigorous (Sun), 2032-01-16 11:49:00,   19h48m39.5s, -21°05'27.0", -26.78, —, 0.983611, —
Vigorous (Sun), 2032-01-17 11:49:00,   19h52m56.9s, -20°54'09.1", -26.78, —, 0.983669, —
Vigorous (Sun), 2032-01-18 11:49:00,   19h57m13.6s, -20°42'27.2", -26.78, —, 0.983732, —
Vigorous (Sun), 2032-01-19 11:49:00,   20h01m29.5s, -20°30'21.9", -26.78, —, 0.983798, —
Vigorous (Sun), 2032-01-20 11:49:00,   20h05m44.7s, -20°17'53.4", -26.78, —, 0.983870, —
Vigorous (Sun), 2032-01-21 11:49:00,   20h09m59.1s, -20°05'02.0", -26.78, —, 0.983947, —
Vigorous (Sun), 2032-01-22 11:49:00,   20h14m12.8s, -19°51'48.1", -26.78, —, 0.984029, —
Vigorous (Sun), 2032-01-23 11:49:00,   20h18m25.7s, -19°38'12.1", -26.78, —, 0.984117, —
Vigorous (Sun), 2032-01-24 11:49:00,   20h22m37.8s, -19°24'14.2", -26.78, —, 0.984210, —
Vigorous (Sun), 2032-01-25 11:49:00,   20h26m49.1s, -19°09'54.9", -26.78, —, 0.984310, —
Vigorous (Sun), 2032-01-26 11:49:00,   20h30m59.6s, -18°55'14.4", -26.78, —, 0.984415, —
Vigorous (Sun), 2032-01-27 11:49:00,   20h35m09.3s, -18°40'13.2", -26.78, —, 0.984526, —
Vigorous (Sun), 2032-01-28 11:49:00,   20h39m18.3s, -18°24'51.7", -26.78, —, 0.984643, —
Vigorous (Sun), 2032-01-29 11:49:00,   20h43m26.4s, -18°09'10.1", -26.78, —, 0.984766, —
Vigorous (Sun), 2032-01-30 11:49:00,   20h47m33.7s, -17°53'08.9", -26.78, —, 0.984894, —
Vigorous (Sun), 2032-01-31 11:49:00,   20h51m40.2s, -17°36'48.5", -26.77, —, 0.985029, —
Vigorous (Sun), 2032-02-01 11:49:00,   20h55m45.9s, -17°20'09.2", -26.77, —, 0.985169, —
Vigorous (Sun), 2032-02-02 11:49:00,   20h59m50.7s, -17°03'11.5", -26.77, —, 0.985314, —
Vigorous (Sun), 2032-02-03 11:49:00,   21h03m54.8s, -16°45'55.7", -26.77, —, 0.985464, —
Vigorous (Sun), 2032-02-04 11:49:00,   21h07m58.1s, -16°28'22.2", -26.77, —, 0.985619, —
Vigorous (Sun), 2032-02-05 11:49:00,   21h12m00.6s, -16°10'31.5", -26.77, —, 0.985778, —
Vigorous (Sun), 2032-02-06 11:49:00,   21h16m02.3s, -15°52'23.9", -26.77, —, 0.985941, —
Vigorous (Sun), 2032-02-07 11:49:00,   21h20m03.2s, -15°34'00.0", -26.77, —, 0.986109, —
Vigorous (Sun), 2032-02-08 11:49:00,   21h24m03.4s, -15°15'19.9", -26.77, —, 0.986279, —
Vigorous (Sun), 2032-02-09 11:49:00,   21h28m02.7s, -14°56'24.3", -26.77, —, 0.986453, —
Vigorous (Sun), 2032-02-10 11:49:00,   21h32m01.3s, -14°37'13.6", -26.77, —, 0.986629, —
Vigorous (Sun), 2032-02-11 11:49:00,   21h35m59.1s, -14°17'48.1", -26.77, —, 0.986808, —
Vigorous (Sun), 2032-02-12 11:49:00,   21h39m56.1s, -13°58'08.5", -26.77, —, 0.986989, —
Vigorous (Sun), 2032-02-13 11:49:00,   21h43m52.3s, -13°38'15.0", -26.77, —, 0.987172, —
Vigorous (Sun), 2032-02-14 11:49:00,   21h47m47.8s, -13°18'08.1", -26.77, —, 0.987358, —
Vigorous (Sun), 2032-02-15 11:49:00,   21h51m42.6s, -12°57'48.3", -26.77, —, 0.987546, —
Vigorous (Sun), 2032-02-16 11:49:00,   21h55m36.5s, -12°37'16.0", -26.77, —, 0.987738, —
Vigorous (Sun), 2032-02-17 11:49:00,   21h59m29.8s, -12°16'31.6", -26.77, —, 0.987932, —
Vigorous (Sun), 2032-02-18 11:49:00,   22h03m22.3s, -11°55'35.5", -26.77, —, 0.988130, —
Vigorous (Sun), 2032-02-19 11:49:00,   22h07m14.1s, -11°34'28.2", -26.77, —, 0.988332, —
Vigorous (Sun), 2032-02-20 11:49:00,   22h11m05.2s, -11°13'10.0", -26.77, —, 0.988537, —
Vigorous (Sun), 2032-02-21 11:49:00,   22h14m55.6s, -10°51'41.3", -26.77, —, 0.988746, —
Vigorous (Sun), 2032-02-22 11:49:00,   22h18m45.3s, -10°30'02.5", -26.77, —, 0.988960, —
Vigorous (Sun), 2032-02-23 11:49:00,   22h22m34.4s, -10°08'14.2", -26.77, —, 0.989177, —
Vigorous (Sun), 2032-02-24 11:49:00,   22h26m22.8s, -9°46'16.5", -26.77, —, 0.989399, —
Vigorous (Sun), 2032-02-25 11:49:00,   22h30m10.7s, -9°24'09.9", -26.76, —, 0.989625, —
Vigorous (Sun), 2032-02-26 11:49:00,   22h33m57.9s, -9°01'54.9", -26.76, —, 0.989855, —
Vigorous (Sun), 2032-02-27 11:49:00,   22h37m44.6s, -8°39'31.7", -26.76, —, 0.990089, —
Vigorous (Sun), 2032-02-28 11:49:00,   22h41m30.7s, -8°17'00.9", -26.76, —, 0.990328, —
Vigorous (Sun), 2032-02-29 11:49:00,   22h45m16.3s, -7°54'22.7", -26.76, —, 0.990571, —
Vigorous (Sun), 2032-03-01 11:49:00,   22h49m01.3s, -7°31'37.5", -26.76, —, 0.990817, —
Vigorous (Sun), 2032-03-02 11:49:00,   22h52m45.9s, -7°08'45.8", -26.76, —, 0.991067, —
Vigorous (Sun), 2032-03-03 11:49:00,   22h56m30.0s, -6°45'47.9", -26.76, —, 0.991321, —
Vigorous (Sun), 2032-03-04 11:49:00,   23h00m13.7s, -6°22'44.3", -26.76, —, 0.991577, —
Vigorous (Sun), 2032-03-05 11:49:00,   23h03m56.9s, -5°59'35.2", -26.76, —, 0.991837, —
Vigorous (Sun), 2032-03-06 11:49:00,   23h07m39.7s, -5°36'21.0", -26.76, —, 0.992098, —
Vigorous (Sun), 2032-03-07 11:49:00,   23h11m22.1s, -5°13'02.3", -26.76, —, 0.992362, —
Vigorous (Sun), 2032-03-08 11:49:00,   23h15m04.1s, -4°49'39.3", -26.76, —, 0.992627, —
Vigorous (Sun), 2032-03-09 11:49:00,   23h18m45.8s, -4°26'12.4", -26.76, —, 0.992893, —
Vigorous (Sun), 2032-03-10 11:49:00,   23h22m27.2s, -4°02'42.2", -26.76, —, 0.993160, —
Vigorous (Sun), 2032-03-11 11:49:00,   23h26m08.2s, -3°39'09.0", -26.76, —, 0.993427, —
Vigorous (Sun), 2032-03-12 11:49:00,   23h29m48.9s, -3°15'33.1", -26.76, —, 0.993695, —
Vigorous (Sun), 2032-03-13 11:49:00,   23h33m29.3s, -2°51'55.0", -26.76, —, 0.993963, —
Vigorous (Sun), 2032-03-14 11:49:00,   23h37m09.5s, -2°28'15.1", -26.75, —, 0.994231, —
Vigorous (Sun), 2032-03-15 11:49:00,   23h40m49.3s, -2°04'33.8", -26.75, —, 0.994500, —
Vigorous (Sun), 2032-03-16 11:49:00,   23h44m29.0s, -1°40'51.5", -26.75, —, 0.994769, —
Vigorous (Sun), 2032-03-17 11:49:00,   23h48m08.4s, -1°17'08.5", -26.75, —, 0.995039, —
Vigorous (Sun), 2032-03-18 11:49:00,   23h51m47.6s, -0°53'25.2", -26.75, —, 0.995310, —
Vigorous (Sun), 2032-03-19 11:49:00,   23h55m26.6s, -0°29'42.0", -26.75, —, 0.995582, —
Vigorous (Sun), 2032-03-20 11:49:00,   23h59m05.5s, -0°05'59.2", -26.75, —, 0.995856, —
Vigorous (Sun), 2032-03-21 11:49:00,    0h02m44.2s, +0°17'42.8", -26.75, —, 0.996131, —
