Name, Date and Time, RA (J2000), Dec (J2000), Mag., Phase, "Dist., AU", Elong.
Vigorous (Sun), 2034-11-15 06:15:00,   15h19m17.3s, -18°19'24.1", -26.77, —, 0.989335, —
Vigorous (Sun), 2034-11-16 06:15:00,   15h23m23.8s, -18°34'44.8", -26.77, —, 0.989109, —
Vigorous (Sun), 2034-11-17 06:15:00,   15h27m31.2s, -18°49'45.7", -26.77, —, 0.988885, —
Vigorous (Sun), 2034-11-18 06:15:00,   15h31m39.3s, -19°04'26.6", -26.77, —, 0.988665, —
Vigorous (Sun), 2034-11-19 06:15:00,   15h35m48.3s, -19°18'47.0", -26.77, —, 0.988447, —
Vigorous (Sun), 2034-11-20 06:15:00,   15h39m58.1s, -19°32'46.5", -26.77, —, 0.988233, —
Vigorous (Sun), 2034-11-21 06:15:00,   15h44m08.7s, -19°46'24.7", -26.77, —, 0.988023, —
Vigorous (Sun), 2034-11-22 06:15:00,   15h48m20.0s, -19°59'41.4", -26.77, —, 0.987816, —
Vigorous (Sun), 2034-11-23 06:15:00,   15h52m32.2s, -20°12'36.1", -26.77, —, 0.987615, —
Vigorous (Sun), 2034-11-24 06:15:00,   15h56m45.1s, -20°25'08.4", -26.77, —, 0.987418, —
Vigorous (Sun), 2034-11-25 06:15:00,   16h00m58.8s, -20°37'18.2", -26.77, —, 0.987226, —
Vigorous (Sun), 2034-11-26 06:15:00,   16h05m13.2s, -20°49'04.9", -26.77, —, 0.987040, —
Vigorous (Sun), 2034-11-27 06:15:00,   16h09m28.4s, -21°00'28.3", -26.77, —, 0.986859, —
Vigorous (Sun), 2034-11-28 06:15:00,   16h13m44.3s, -21°11'28.2", -26.77, —, 0.986684, —
Vigorous (Sun), 2034-11-29 06:15:00,   16h18m01.0s, -21°22'04.1", -26.77, —, 0.986514, —
Vigorous (Sun), 2034-11-30 06:15:00,   16h22m18.4s, -21°32'15.8", -26.77, —, 0.986349, —
Vigorous (Sun), 2034-12-01 06:15:00,   16h26m36.5s, -21°42'02.9", -26.77, —, 0.986190, —
Vigorous (Sun), 2034-12-02 06:15:00,   16h30m55.2s, -21°51'25.3", -26.77, —, 0.986035, —
Vigorous (Sun), 2034-12-03 06:15:00,   16h35m14.6s, -22°00'22.6", -26.77, —, 0.985884, —
Vigorous (Sun), 2034-12-04 06:15:00,   16h39m34.7s, -22°08'54.5", -26.77, —, 0.985737, —
Vigorous (Sun), 2034-12-05 06:15:00,   16h43m55.3s, -22°17'00.8", -26.77, —, 0.985595, —
Vigorous (Sun), 2034-12-06 06:15:00,   16h48m16.6s, -22°24'41.2", -26.77, —, 0.985456, —
Vigorous (Sun), 2034-12-07 06:15:00,   16h52m38.4s, -22°31'55.5", -26.77, —, 0.985321, —
Vigorous (Sun), 2034-12-08 06:15:00,   16h57m00.7s, -22°38'43.4", -26.77, —, 0.985189, —
Vigorous (Sun), 2034-12-09 06:15:00,   17h01m23.5s, -22°45'04.7", -26.77, —, 0.985061, —
Vigorous (Sun), 2034-12-10 06:15:00,   17h05m46.8s, -22°50'59.3", -26.78, —, 0.984936, —
Vigorous (Sun), 2034-12-11 06:15:00,   17h10m10.6s, -22°56'26.9", -26.78, —, 0.984815, —
Vigorous (Sun), 2034-12-12 06:15:00,   17h14m34.7s, -23°01'27.2", -26.78, —, 0.984697, —
Vigorous (Sun), 2034-12-13 06:15:00,   17h18m59.2s, -23°06'00.3", -26.78, —, 0.984582, —
Vigorous (Sun), 2034-12-14 06:15:00,   17h23m24.1s, -23°10'05.8", -26.78, —, 0.984471, —
Vigorous (Sun), 2034-12-15 06:15:00,   17h27m49.2s, -23°13'43.7", -26.78, —, 0.984364, —
Vigorous (Sun), 2034-12-16 06:15:00,   17h32m14.6s, -23°16'53.8", -26.78, —, 0.984260, —
Vigorous (Sun), 2034-12-17 06:15:00,   17h36m40.2s, -23°19'36.1", -26.78, —, 0.984161, —
Vigorous (Sun), 2034-12-18 06:15:00,   17h41m06.1s, -23°21'50.3", -26.78, —, 0.984066, —
Vigorous (Sun), 2034-12-19 06:15:00,   17h45m32.1s, -23°23'36.5", -26.78, —, 0.983975, —
Vigorous (Sun), 2034-12-20 06:15:00,   17h49m58.2s, -23°24'54.6", -26.78, —, 0.983890, —
Vigorous (Sun), 2034-12-21 06:15:00,   17h54m24.4s, -23°25'44.4", -26.78, —, 0.983810, —
Vigorous (Sun), 2034-12-22 06:15:00,   17h58m50.7s, -23°26'06.1", -26.78, —, 0.983735, —
Vigorous (Sun), 2034-12-23 06:15:00,   18h03m16.9s, -23°25'59.5", -26.78, —, 0.983667, —
Vigorous (Sun), 2034-12-24 06:15:00,   18h07m43.2s, -23°25'24.6", -26.78, —, 0.983605, —
Vigorous (Sun), 2034-12-25 06:15:00,   18h12m09.5s, -23°24'21.5", -26.78, —, 0.983549, —
Vigorous (Sun), 2034-12-26 06:15:00,   18h16m35.7s, -23°22'50.1", -26.78, —, 0.983500, —
Vigorous (Sun), 2034-12-27 06:15:00,   18h21m01.8s, -23°20'50.6", -26.78, —, 0.983458, —
Vigorous (Sun), 2034-12-28 06:15:00,   18h25m27.8s, -23°18'22.9", -26.78, —, 0.983422, —
Vigorous (Sun), 2034-12-29 06:15:00,   18h29m53.6s, -23°15'27.2", -26.78, —, 0.983392, —
Vigorous (Sun), 2034-12-30 06:15:00,   18h34m19.3s, -23°12'03.5", -26.78, —, 0.983369, —
Vigorous (Sun), 2034-12-31 06:15:00,   18h38m44.8s, -23°08'11.8", -26.78, —, 0.983351, —
Vigorous (Sun), 2035-01-01 06:15:00,   18h43m10.0s, -23°03'52.5", -26.78, —, 0.983338, —
Vigorous (Sun), 2035-01-02 06:15:00,   18h47m34.9s, -22°59'05.4", -26.78, —, 0.983331, —
Vigorous (Sun), 2035-01-03 06:15:00,   18h51m59.6s, -22°53'50.9", -26.78, —, 0.983328, —
Vigorous (Sun), 2035-01-04 06:15:00,   18h56m23.9s, -22°48'09.0", -26.78, —, 0.983331, —
Vigorous (Sun), 2035-01-05 06:15:00,   19h00m47.9s, -22°41'59.9", -26.78, —, 0.983337, —
Vigorous (Sun), 2035-01-06 06:15:00,   19h05m11.4s, -22°35'23.8", -26.78, —, 0.983349, —
Vigorous (Sun), 2035-01-07 06:15:00,   19h09m34.5s, -22°28'20.9", -26.78, —, 0.983364, —
Vigorous (Sun), 2035-01-08 06:15:00,   19h13m57.2s, -22°20'51.4", -26.78, —, 0.983383, —
Vigorous (Sun), 2035-01-09 06:15:00,   19h18m19.4s, -22°12'55.5", -26.78, —, 0.983407, —
Vigorous (Sun), 2035-01-10 06:15:00,   19h22m41.1s, -22°04'33.4", -26.78, —, 0.983434, —
Vigorous (Sun), 2035-01-11 06:15:00,   19h27m02.2s, -21°55'45.5", -26.78, —, 0.983464, —
Vigorous (Sun), 2035-01-12 06:15:00,   19h31m22.7s, -21°46'31.9", -26.78, —, 0.983499, —
Vigorous (Sun), 2035-01-13 06:15:00,   19h35m42.7s, -21°36'52.9", -26.78, —, 0.983538, —
Vigorous (Sun), 2035-01-14 06:15:00,   19h40m02.0s, -21°26'48.9", -26.78, —, 0.983580, —
Vigorous (Sun), 2035-01-15 06:15:00,   19h44m20.6s, -21°16'20.0", -26.78, —, 0.983627, —
Vigorous (Sun), 2035-01-16 06:15:00,   19h48m38.6s, -21°05'26.7", -26.78, —, 0.983678, —
Vigorous (Sun), 2035-01-17 06:15:00,   19h52m55.9s, -20°54'09.1", -26.78, —, 0.983734, —
Vigorous (Sun), 2035-01-18 06:15:00,   19h57m12.5s, -20°42'27.7", -26.78, —, 0.983794, —
Vigorous (Sun), 2035-01-19 06:15:00,   20h01m28.4s, -20°30'22.8", -26.78, —, 0.983860, —
Vigorous (Sun), 2035-01-20 06:15:00,   20h05m43.5s, -20°17'54.6", -26.78, —, 0.983931, —
Vigorous (Sun), 2035-01-21 06:15:00,   20h09m57.9s, -20°05'03.5", -26.78, —, 0.984008, —
Vigorous (Sun), 2035-01-22 06:15:00,   20h14m11.5s, -19°51'49.9", -26.78, —, 0.984092, —
Vigorous (Sun), 2035-01-23 06:15:00,   20h18m24.3s, -19°38'14.1", -26.78, —, 0.984181, —
Vigorous (Sun), 2035-01-24 06:15:00,   20h22m36.4s, -19°24'16.4", -26.78, —, 0.984277, —
Vigorous (Sun), 2035-01-25 06:15:00,   20h26m47.6s, -19°09'57.2", -26.78, —, 0.984379, —
Vigorous (Sun), 2035-01-26 06:15:00,   20h30m58.1s, -18°55'16.9", -26.78, —, 0.984487, —
Vigorous (Sun), 2035-01-27 06:15:00,   20h35m07.8s, -18°40'15.8", -26.78, —, 0.984602, —
Vigorous (Sun), 2035-01-28 06:15:00,   20h39m16.7s, -18°24'54.3", -26.78, —, 0.984722, —
Vigorous (Sun), 2035-01-29 06:15:00,   20h43m24.9s, -18°09'12.7", -26.78, —, 0.984847, —
Vigorous (Sun), 2035-01-30 06:15:00,   20h47m32.2s, -17°53'11.6", -26.78, —, 0.984978, —
Vigorous (Sun), 2035-01-31 06:15:00,   20h51m38.8s, -17°36'51.2", -26.77, —, 0.985113, —
Vigorous (Sun), 2035-02-01 06:15:00,   20h55m44.5s, -17°20'11.9", -26.77, —, 0.985253, —
Vigorous (Sun), 2035-02-02 06:15:00,   20h59m49.5s, -17°03'14.2", -26.77, —, 0.985397, —
Vigorous (Sun), 2035-02-03 06:15:00,   21h03m53.6s, -16°45'58.5", -26.77, —, 0.985546, —
Vigorous (Sun), 2035-02-04 06:15:00,   21h07m56.9s, -16°28'25.1", -26.77, —, 0.985698, —
Vigorous (Sun), 2035-02-05 06:15:00,   21h11m59.5s, -16°10'34.5", -26.77, —, 0.985853, —
Vigorous (Sun), 2035-02-06 06:15:00,   21h16m01.2s, -15°52'27.1", -26.77, —, 0.986012, —
Vigorous (Sun), 2035-02-07 06:15:00,   21h20m02.2s, -15°34'03.4", -26.77, —, 0.986174, —
Vigorous (Sun), 2035-02-08 06:15:00,   21h24m02.3s, -15°15'23.6", -26.77, —, 0.986339, —
Vigorous (Sun), 2035-02-09 06:15:00,   21h28m01.7s, -14°56'28.4", -26.77, —, 0.986507, —
Vigorous (Sun), 2035-02-10 06:15:00,   21h32m00.3s, -14°37'18.0", -26.77, —, 0.986678, —
Vigorous (Sun), 2035-02-11 06:15:00,   21h35m58.1s, -14°17'53.0", -26.77, —, 0.986851, —
Vigorous (Sun), 2035-02-12 06:15:00,   21h39m55.1s, -13°58'13.7", -26.77, —, 0.987027, —
Vigorous (Sun), 2035-02-13 06:15:00,   21h43m51.3s, -13°38'20.6", -26.77, —, 0.987206, —
Vigorous (Sun), 2035-02-14 06:15:00,   21h47m46.7s, -13°18'14.2", -26.77, —, 0.987388, —
Vigorous (Sun), 2035-02-15 06:15:00,   21h51m41.4s, -12°57'54.7", -26.77, —, 0.987573, —
Vigorous (Sun), 2035-02-16 06:15:00,   21h55m35.3s, -12°37'22.8", -26.77, —, 0.987762, —
Vigorous (Sun), 2035-02-17 06:15:00,   21h59m28.5s, -12°16'38.7", -26.77, —, 0.987954, —
Vigorous (Sun), 2035-02-18 06:15:00,   22h03m21.0s, -11°55'42.9", -26.77, —, 0.988151, —
Vigorous (Sun), 2035-02-19 06:15:00,   22h07m12.7s, -11°34'35.9", -26.77, —, 0.988352, —
Vigorous (Sun), 2035-02-20 06:15:00,   22h11m03.8s, -11°13'17.9", -26.77, —, 0.988558, —
Vigorous (Sun), 2035-02-21 06:15:00,   22h14m54.2s, -10°51'49.4", -26.77, —, 0.988768, —
Vigorous (Sun), 2035-02-22 06:15:00,   22h18m43.9s, -10°30'10.8", -26.77, —, 0.988983, —
Vigorous (Sun), 2035-02-23 06:15:00,   22h22m32.9s, -10°08'22.6", -26.77, —, 0.989203, —
Vigorous (Sun), 2035-02-24 06:15:00,   22h26m21.4s, -9°46'25.0", -26.77, —, 0.989428, —
Vigorous (Sun), 2035-02-25 06:15:00,   22h30m09.2s, -9°24'18.4", -26.76, —, 0.989657, —
Vigorous (Sun), 2035-02-26 06:15:00,   22h33m56.5s, -9°02'03.3", -26.76, —, 0.989890, —
Vigorous (Sun), 2035-02-27 06:15:00,   22h37m43.2s, -8°39'40.1", -26.76, —, 0.990127, —
Vigorous (Sun), 2035-02-28 06:15:00,   22h41m29.4s, -8°17'09.2", -26.76, —, 0.990367, —
Vigorous (Sun), 2035-03-01 06:15:00,   22h45m15.0s, -7°54'30.8", -26.76, —, 0.990612, —
Vigorous (Sun), 2035-03-02 06:15:00,   22h49m00.1s, -7°31'45.5", -26.76, —, 0.990859, —
Vigorous (Sun), 2035-03-03 06:15:00,   22h52m44.8s, -7°08'53.7", -26.76, —, 0.991108, —
Vigorous (Sun), 2035-03-04 06:15:00,   22h56m29.0s, -6°45'55.6", -26.76, —, 0.991361, —
Vigorous (Sun), 2035-03-05 06:15:00,   23h00m12.7s, -6°22'51.8", -26.76, —, 0.991615, —
Vigorous (Sun), 2035-03-06 06:15:00,   23h03m56.0s, -5°59'42.6", -26.76, —, 0.991871, —
Vigorous (Sun), 2035-03-07 06:15:00,   23h07m38.8s, -5°36'28.4", -26.76, —, 0.992129, —
Vigorous (Sun), 2035-03-08 06:15:00,   23h11m21.3s, -5°13'09.6", -26.76, —, 0.992388, —
Vigorous (Sun), 2035-03-09 06:15:00,   23h15m03.4s, -4°49'46.6", -26.76, —, 0.992647, —
Vigorous (Sun), 2035-03-10 06:15:00,   23h18m45.1s, -4°26'19.8", -26.76, —, 0.992908, —
Vigorous (Sun), 2035-03-11 06:15:00,   23h22m26.5s, -4°02'49.7", -26.76, —, 0.993169, —
Vigorous (Sun), 2035-03-12 06:15:00,   23h26m07.5s, -3°39'16.5", -26.76, —, 0.993431, —
Vigorous (Sun), 2035-03-13 06:15:00,   23h29m48.3s, -3°15'40.8", -26.76, —, 0.993694, —
Vigorous (Sun), 2035-03-14 06:15:00,   23h33m28.7s, -2°52'02.8", -26.76, —, 0.993957, —
Vigorous (Sun), 2035-03-15 06:15:00,   23h37m08.8s, -2°28'23.1", -26.75, —, 0.994221, —
Vigorous (Sun), 2035-03-16 06:15:00,   23h40m48.6s, -2°04'41.9", -26.75, —, 0.994486, —
Vigorous (Sun), 2035-03-17 06:15:00,   23h44m28.3s, -1°40'59.7", -26.75, —, 0.994752, —
Vigorous (Sun), 2035-03-18 06:15:00,   23h48m07.6s, -1°17'16.8", -26.75, —, 0.995020, —
Vigorous (Sun), 2035-03-19 06:15:00,   23h51m46.8s, -0°53'33.7", -26.75, —, 0.995289, —
Vigorous (Sun), 2035-03-20 06:15:00,   23h55m25.8s, -0°29'50.6", -26.75, —, 0.995561, —
Vigorous (Sun), 2035-03-21 06:15:00,   23h59m04.6s, -0°06'07.9", -26.75, —, 0.995835, —
